code,dt,am_ret,pm_ret,am_bucket
31030,2024-11-15,0.0082644628099174,0.0122950819672131,+0.5〜+1%
31030,2024-11-18,-0.0080321285140562,-0.0080971659919028,-1〜-0.5%
31030,2024-11-19,-0.0081632653061224,-0.0123456790123456,-1〜-0.5%
31030,2024-11-20,0.008298755186722,-0.0041152263374485,+0.5〜+1%
31030,2024-11-22,-0.0042194092827004,0.0169491525423729,-0.5〜0%
31030,2024-11-25,0.0125,0.0123456790123457,+1〜+2%
31030,2024-11-27,-0.0206611570247933,-0.0042194092827004,-3〜-2%
31030,2024-11-28,-0.0083333333333333,0.0210084033613445,-1〜-0.5%
31100,2024-11-06,0.0517799352750809,0.0046153846153846,≥+3%
31100,2024-11-11,0.0155038759689922,0.0091603053435115,+1〜+2%
31100,2024-11-12,-0.0343796711509716,-0.0356037151702786,≤-3%
31100,2024-11-13,-0.0274193548387096,-0.0215588723051409,-3〜-2%
31100,2024-11-14,-0.0255536626916524,-0.0419580419580419,-3〜-2%
31100,2024-11-15,0.0053859964093357,-0.0071428571428571,+0.5〜+1%
31100,2024-11-19,-0.0017301038062283,-0.0086655112651646,-0.5〜0%
31100,2024-11-20,-0.0174825174825174,0.0106761565836299,-2〜-1%
31100,2024-11-21,-0.0209790209790209,0.0,-3〜-2%
31100,2024-11-22,0.073943661971831,0.0049180327868852,≥+3%
31100,2024-11-25,0.0295566502463054,-0.0031897926634768,+2〜+3%
31100,2024-11-26,-0.0194805194805194,0.0165562913907285,-2〜-1%
31100,2024-11-28,0.0083194675540765,0.0066006600660066,+0.5〜+1%
31100,2024-11-29,-0.0099173553719008,0.001669449081803,-1〜-0.5%
33820,2024-11-05,-0.0142921960072595,0.0149597238204833,-2〜-1%
33820,2024-11-06,0.0191420664206642,-0.0020366598778004,+1〜+2%
33820,2024-11-07,-0.0004502476361999,0.0051801801801802,-0.5〜0%
33820,2024-11-08,-0.0141342756183745,-0.0060483870967741,-2〜-1%
33820,2024-11-11,-0.0240320427236315,0.0082079343365253,-3〜-2%
33820,2024-11-12,0.0042677448337826,-0.0035786177588906,0〜+0.5%
33820,2024-11-14,-0.0040983606557377,-0.0069958847736625,-0.5〜0%
33820,2024-11-15,0.0185720181593066,-0.0091166936790923,+1〜+2%
33820,2024-11-18,0.0121649484536082,-0.0059075168058667,+1〜+2%
33820,2024-11-19,-0.0034609120521172,-0.0038815117466802,-0.5〜0%
33820,2024-11-21,-0.0078922040423484,-0.0081490104772991,-1〜-0.5%
33820,2024-11-22,0.0135674381484437,0.006496062992126,+1〜+2%
33820,2024-11-25,0.0136186770428016,-0.0218809980806142,+1〜+2%
33820,2024-11-26,-0.0001960399921584,0.0011764705882353,-0.5〜0%
33820,2024-11-27,0.0030995738086013,-0.0050212437234453,0〜+0.5%
33820,2024-11-28,0.0141199226305609,0.0,+1〜+2%
33820,2024-11-29,0.0060077519379845,0.0032748988634175,+0.5〜+1%
34360,2024-11-05,0.011760636457973,0.0085470085470085,+1〜+2%
34360,2024-11-06,0.0155932203389831,-0.0020026702269692,+1〜+2%
