date,open_px,open_vol,gap_bps,fwd_bps,med20,vol_ratio,sym,gap_dir,vol_dir,quad
2025-07-08,10750.0,3383900.0,60.832943378568146,190.6976744186051,5912550.0,0.5723249697676975,6857.T,UG,LV,UG_LV
2025-07-09,11090.0,3181900.0,123.23140118667197,-99.18845807033394,5912550.0,0.5381603538236464,6857.T,UG,LV,UG_LV
2025-07-10,11080.0,3102600.0,91.0746812386165,148.91696750902517,5912550.0,0.5247482050891747,6857.T,UG,LV,UG_LV
2025-07-11,11450.0,4983200.0,182.30324588706105,-109.17030567685559,5390200.0,0.9244925976772661,6857.T,UG,LV,UG_LV
2025-07-14,11400.0,2310200.0,66.22516556291424,100.8771929824559,5401000.0,0.4277356045176819,6857.T,UG,LV,UG_LV
2025-07-15,11450.0,2545900.0,-56.448111159357325,235.8078602620095,4972400.0,0.5120062746359907,6857.T,DG,LV,DG_LV
2025-07-16,11840.0,3083300.0,102.38907849829282,-38.00675675675657,4972400.0,0.6200828573726973,6857.T,UG,LV,UG_LV
2025-07-17,11525.0,3810600.0,-228.910555320051,156.1822125813439,4172750.0,0.9132107123599544,6857.T,DG,LV,DG_LV
2025-07-18,11550.0,3302600.0,-132.4220418624522,-316.0173160173163,3597250.0,0.9180902077976232,6857.T,DG,LV,DG_LV
2025-07-22,11160.0,3081700.0,-22.351363433169567,165.7706093189959,3343250.0,0.9217677409706124,6857.T,DG,LV,DG_LV
2025-07-23,11325.0,3487600.0,-17.628911414719894,75.05518763796903,3242250.0,1.0756727581155061,6857.T,DG,LV,DG_LV
2025-07-24,11605.0,2393300.0,170.90271691498683,-232.65833692374005,3242250.0,0.7381602282365641,6857.T,UG,LV,UG_LV
2025-07-25,11315.0,2129200.0,-17.64446404940445,159.0808661069376,3142250.0,0.6776036279735858,6857.T,DG,LV,DG_LV
2025-07-29,10400.0,2867300.0,-62.11180124223614,-43.26923076923062,3092950.0,0.9270437608108764,6857.T,DG,LV,DG_LV
2025-07-30,10505.0,9748000.0,144.85755673587565,-247.50118990956693,3082500.0,3.162368207623682,6857.T,UG,HV,UG_HV
2025-07-31,10100.0,6274500.0,-141.53245485602704,247.52475247524774,3082500.0,2.035523114355231,6857.T,DG,HV,DG_HV
2025-08-05,10150.0,1950600.0,99.5024875621886,-103.44827586206917,3082500.0,0.6327980535279806,6857.T,UG,LV,UG_LV
2025-08-06,9900.0,2779100.0,-144.35042309606794,181.81818181818076,3082500.0,0.901573398215734,6857.T,DG,LV,DG_LV
2025-08-07,9807.0,2750100.0,-270.8333333333335,308.962985622514,3082500.0,0.8921654501216545,6857.T,DG,LV,DG_LV
2025-08-08,10265.0,3995900.0,153.31355093966437,214.32050657574254,3082500.0,1.2963179237631792,6857.T,UG,LV,UG_LV
2025-08-14,11705.0,2824100.0,-42.535091450446316,-422.8961982058954,3092950.0,0.9130765127143988,6857.T,DG,LV,DG_LV
2025-08-15,11340.0,1953300.0,115.96788581623497,-39.68253968253954,3082500.0,0.6336739659367396,6857.T,UG,LV,UG_LV
2025-08-18,11225.0,1508800.0,-61.97432492253241,209.35412026725996,2974500.0,0.5072449151117835,6857.T,DG,LV,DG_LV
2025-08-19,11660.0,2353000.0,174.52006980802847,-214.40823327615766,2845700.0,0.8268615806304248,6857.T,UG,LV,UG_LV
2025-08-21,10945.0,3550300.0,167.20854621458335,0.0,2801600.0,1.2672401484865792,6857.T,UG,LV,UG_LV
2025-08-22,10975.0,2630500.0,27.40977615349527,-191.34396355353078,2845700.0,0.9243771304072812,6857.T,UG,LV,UG_LV
2025-08-26,10845.0,1495100.0,-32.16911764705843,55.325034578146415,2845700.0,0.5253891836806409,6857.T,DG,LV,DG_LV
2025-08-27,11050.0,1844100.0,132.9665291150839,312.21719457013467,2801600.0,0.6582310108509423,6857.T,UG,LV,UG_LV
2025-08-29,11650.0,2220400.0,77.85467128027746,21.459227467810482,2764600.0,0.8031541633509368,6857.T,UG,LV,UG_LV
2025-09-02,10750.0,2431600.0,0.0,-79.06976744186056,2690300.0,0.9038397204772702,6857.T,DG,LV,DG_LV
2025-09-03,10485.0,2081300.0,-168.77637130801705,200.2861230329045,2531050.0,0.8223069477094487,6857.T,DG,LV,DG_LV
2025-09-04,10740.0,2676900.0,42.07573632538653,428.3054003724396,2412450.0,1.1096188522041908,6857.T,UG,LV,UG_LV
2025-09-05,11495.0,3177500.0,263.39285714285677,-47.84688995215336,2531050.0,1.2554078346931115,6857.T,UG,LV,UG_LV
2025-09-09,12195.0,6821500.0,213.56783919598055,422.30422304223134,2653700.0,2.570561857029807,6857.T,UG,HV,UG_HV
2025-09-10,12745.0,4591600.0,27.537372147914407,298.1561396626131,2653700.0,1.7302634058107549,6857.T,UG,HV,UG_HV
2025-09-16,14095.0,4192300.0,103.94265232974931,24.831500532103146,2653700.0,1.5797942495383803,6857.T,UG,HV,UG_HV
2025-09-17,14005.0,2395500.0,-88.46426043878309,-114.24491253123836,2653700.0,0.9027018879300599,6857.T,DG,LV,DG_LV
2025-09-22,15165.0,4144700.0,96.53794940079896,220.9033959775808,2653700.0,1.5618570298074386,6857.T,UG,HV,UG_HV
2025-09-26,14795.0,3120700.0,-156.35395874916802,-219.66880702940173,2653700.0,1.1759807061838188,6857.T,DG,LV,DG_LV
2025-09-29,14600.0,3165700.0,89.8410504492042,373.2876712328759,2653700.0,1.19293816181181,6857.T,UG,LV,UG_LV
2025-09-30,15545.0,2818400.0,264.1135688345986,-575.7478288838857,2653700.0,1.0620642875984474,6857.T,UG,LV,UG_LV
2025-10-01,14750.0,2473400.0,68.25938566553003,-50.847457627118956,2653700.0,0.932057127783849,6857.T,UG,LV,UG_LV
2025-10-03,15100.0,3635700.0,36.55699567962856,390.72847682119163,2653700.0,1.3700493650374947,6857.T,UG,HV,UG_HV
2025-10-08,17650.0,3353100.0,-197.16745348514308,178.4702549575079,2747650.0,1.2203519371098939,6857.T,DG,LV,DG_LV
2025-10-09,18000.0,5212600.0,19.482326746451673,2.777777777778212,2969550.0,1.755350137226179,6857.T,UG,HV,UG_HV
2025-10-10,18255.0,4575000.0,138.85031935573443,-230.07395234182383,2969550.0,1.5406374703237864,6857.T,UG,HV,UG_HV
2025-10-14,17600.0,3521900.0,-131.7633865993828,-340.9090909090906,3143200.0,1.120482311020616,6857.T,DG,LV,DG_LV
2025-10-15,16875.0,2829300.0,-73.52941176470563,290.3703703703697,3171600.0,0.8920734014377601,6857.T,DG,LV,DG_LV
2025-10-16,17410.0,2810700.0,25.914195220271274,45.950603101665436,3171600.0,0.8862088535754824,6857.T,UG,LV,UG_LV
2025-10-17,17165.0,2286000.0,-185.82046883933722,-171.86134576172464,3171600.0,0.720771850170261,6857.T,DG,LV,DG_LV
2025-10-20,17170.0,2636600.0,177.8304682868992,198.0198019801982,3171600.0,0.8313154243914743,6857.T,UG,LV,UG_LV
2025-10-21,17880.0,3424400.0,211.30782410051506,-268.4563758389258,3171600.0,1.0797074032034304,6857.T,UG,LV,UG_LV
2025-10-22,17320.0,2849000.0,-45.977011494252594,-127.02078521939941,3265300.0,0.8725078859522861,6857.T,DG,LV,DG_LV
2025-10-28,18030.0,3035800.0,-90.6842539159114,49.91680532445919,3259400.0,0.9313984168865436,6857.T,DG,LV,DG_LV
2025-10-30,22390.0,11059800.0,122.06148282097651,-53.59535506922697,3143200.0,3.5186434207177397,6857.T,UG,HV,UG_HV
2025-10-31,22015.0,4676900.0,-114.50381679389277,508.74403815580393,3143200.0,1.4879422244846017,6857.T,DG,HV,DG_HV
2025-11-04,22910.0,5304800.0,-97.25524097687455,-493.23439546049786,3143200.0,1.6877067956222958,6857.T,DG,HV,DG_HV
2025-11-06,20805.0,3649500.0,156.21186233829576,156.2124489305461,3259400.0,1.1196846045284408,6857.T,UG,LV,UG_LV
2025-11-10,20120.0,2846400.0,80.16032064128265,298.2107355864816,3259400.0,0.873289562496165,6857.T,UG,LV,UG_LV
2025-11-11,21000.0,3054100.0,135.13513513513598,-535.714285714286,3259400.0,0.9370129471681905,6857.T,UG,LV,UG_LV
2025-11-12,19590.0,3423300.0,-143.39622641509453,122.51148545176171,3203600.0,1.0685790985141717,6857.T,DG,LV,DG_LV
2025-11-13,20060.0,2131900.0,115.98587997982746,304.0877367896311,3388200.0,0.629213151525884,6857.T,UG,LV,UG_LV
2025-11-17,19560.0,2063200.0,15.36098310291889,224.9488752556239,3388200.0,0.6089368986482498,6857.T,UG,LV,UG_LV
2025-11-18,19560.0,2283400.0,-220.0000000000002,-153.3742331288346,3203600.0,0.7127606442751904,6857.T,DG,LV,DG_LV
2025-11-19,19000.0,3603900.0,-134.9948078920038,78.94736842105176,3044950.0,1.183566232614657,6857.T,DG,LV,DG_LV
2025-11-28,20605.0,1705000.0,95.54140127388644,-14.559572919193853,3044950.0,0.5599435130297706,6857.T,UG,LV,UG_LV
2025-12-01,20880.0,2600300.0,148.23815309842115,-565.1340996168585,2942400.0,0.8837343665035345,6857.T,UG,LV,UG_LV
2025-12-02,19800.0,1674100.0,50.761421319796,5.050505050505638,2847700.0,0.5878779365803982,6857.T,UG,LV,UG_LV
2025-12-04,20675.0,2388600.0,-88.6864813039312,12.091898428052694,2847700.0,0.838782175088668,6857.T,DG,LV,DG_LV
2025-12-08,20175.0,1707100.0,-12.376237623762387,37.17472118959009,2847700.0,0.5994662359096815,6857.T,DG,LV,DG_LV
2025-12-09,20450.0,1219400.0,98.76543209876631,-95.35452322738335,2847700.0,0.42820521824630403,6857.T,UG,LV,UG_LV
2025-12-10,20315.0,1532700.0,29.62231547765981,-81.22077282796015,2847700.0,0.5382238297573481,6857.T,UG,LV,UG_LV
2025-12-11,20250.0,2796100.0,49.627791563275906,390.1234567901235,2723350.0,1.02671342280647,6857.T,UG,LV,UG_LV
2025-12-12,20980.0,3838500.0,-28.517110266159662,-92.94566253574831,2698200.0,1.4226150767178118,6857.T,DG,HV,DG_HV
2025-12-16,19530.0,2001100.0,41.13110539845755,-181.7716333845365,2698200.0,0.7416425765325031,6857.T,UG,LV,UG_LV
2025-12-17,19280.0,1700800.0,54.75880052151272,88.17427385892086,2494450.0,0.6818336707490629,6857.T,UG,LV,UG_LV
2025-12-19,19095.0,1591400.0,154.214304706195,52.369730295889205,2336000.0,0.68125,6857.T,UG,LV,UG_LV
2025-12-23,20060.0,1598400.0,4.987531172069293,-191.9242273180455,2207650.0,0.7240278123796797,6857.T,UG,LV,UG_LV
2025-12-24,19855.0,1991700.0,91.4866581956808,153.61369932006986,2097550.0,0.9495363638530667,6857.T,UG,LV,UG_LV
2025-12-25,20040.0,728900.0,-59.52380952380931,-122.25548902195627,2032150.0,0.3586841522525404,6857.T,DG,LV,DG_LV
2025-12-26,19830.0,854500.0,17.681232634503274,209.27887039838612,1996400.0,0.4280204367862152,6857.T,UG,LV,UG_LV
2025-12-29,20125.0,1233500.0,-59.273894788837154,-171.42857142857127,1849400.0,0.6669730723477885,6857.T,DG,LV,DG_LV
2025-12-30,19585.0,881600.0,-98.58442871587437,25.529742149603685,1706050.0,0.5167492160253216,6857.T,DG,LV,DG_LV
2026-01-06,21345.0,2500700.0,80.28335301062617,98.38369641602229,1702900.0,1.468494920429855,6857.T,UG,HV,UG_HV
2026-01-07,21600.0,1747700.0,20.876826722338038,-460.6481481481484,1702900.0,1.0263080627165424,6857.T,UG,LV,UG_LV
2026-01-08,20600.0,1518800.0,-2.4265954865321238,-240.29126213592212,1702900.0,0.8918903047742087,6857.T,DG,LV,DG_LV
2026-01-09,20180.0,2416500.0,37.304153195723,37.16551040634286,1687450.0,1.4320424308868411,6857.T,UG,HV,UG_HV
2026-01-14,22160.0,3481500.0,79.59972708664998,406.1371841155226,1687450.0,2.063172242140508,6857.T,UG,HV,UG_HV
2026-01-15,22600.0,2780900.0,-199.4796183868175,-48.672566371681384,1703950.0,1.6320314563220752,6857.T,DG,HV,DG_HV
2026-01-16,22990.0,2877400.0,222.3210315695856,-82.64462809917327,1703950.0,1.6886645734910062,6857.T,UG,HV,UG_HV
2026-01-20,22055.0,1479000.0,-47.38267148014397,-258.44479709816403,1724250.0,0.8577642453240539,6857.T,DG,LV,DG_LV
2026-01-23,22840.0,2200800.0,-4.376367614880028,302.1015761821366,1724250.0,1.2763810352327098,6857.T,DG,LV,DG_LV
2026-01-27,23795.0,2478400.0,93.31919406150524,487.49737339777164,1869700.0,1.3255602503075359,6857.T,UG,HV,UG_HV
2026-01-28,24980.0,2384200.0,10.018032458425363,224.17934347477964,1869700.0,1.2751778360164732,6857.T,UG,LV,UG_LV
2026-02-02,25345.0,3334600.0,-62.732797490687716,-410.33734464391404,1869700.0,1.783494678290635,6857.T,DG,HV,DG_HV
2026-02-12,27900.0,2119400.0,81.30081300812941,-390.68100358422896,2096250.0,1.0110435301132976,6857.T,UG,LV,UG_LV
2026-02-13,26310.0,4647800.0,-186.49757553151792,311.6685670847597,2160100.0,2.1516596453867876,6857.T,DG,HV,DG_HV
2026-02-16,27440.0,1302900.0,114.26465167710953,-123.90670553935834,2210550.0,0.5894008278482731,6857.T,UG,LV,UG_LV
2026-02-17,27140.0,1211900.0,14.760147601475815,-127.11864406779627,2210550.0,0.5482346022483092,6857.T,UG,LV,UG_LV
2026-02-18,26690.0,977400.0,-39.18641537600354,101.1614837017616,2210550.0,0.44215240550994095,6857.T,DG,LV,DG_LV
2026-02-19,27455.0,2114300.0,183.60534124629123,-531.7792751775629,2210550.0,0.9564587998461921,6857.T,UG,LV,UG_LV
2026-02-20,25540.0,2710200.0,-175.03366031929258,-25.450274079874546,2210550.0,1.226029721110131,6857.T,DG,LV,DG_LV
2026-02-24,25500.0,2750500.0,9.813542688910104,439.21568627451,2302250.0,1.19470083613856,6857.T,UG,LV,UG_LV
2026-02-25,26765.0,2296600.0,54.47032306536536,691.2011955912578,2302250.0,0.9975458790313824,6857.T,UG,LV,UG_LV
2026-02-26,29040.0,3876700.0,148.52350165996953,-315.0826446280997,2340400.0,1.6564262519227482,6857.T,UG,HV,UG_HV
2026-03-03,26000.0,2155000.0,77.51937984496138,-105.76923076923039,2400350.0,0.8977857395796446,6857.T,UG,LV,UG_LV
2026-03-12,24500.0,1822600.0,-154.71167369901505,0.0,2340400.0,0.7787557682447445,6857.T,DG,LV,DG_LV
2026-03-16,23705.0,1319800.0,23.255813953488857,183.50558953807106,2258450.0,0.5843830946002789,6857.T,UG,LV,UG_LV
2026-03-17,24485.0,1806000.0,142.9163214581597,-383.90851541760253,2210550.0,0.8169912465223587,6857.T,UG,LV,UG_LV
2026-03-26,23285.0,1530200.0,-59.76520811099228,-137.4275284517934,2177900.0,0.7026034253179668,6857.T,DG,LV,DG_LV
2026-04-02,22365.0,2692400.0,-60.00000000000006,-554.4377375363297,2177900.0,1.2362367418155105,6857.T,DG,LV,DG_LV
2026-04-03,21600.0,1603800.0,224.85207100591654,-20.833333333333258,2187650.0,0.7331154435124448,6857.T,UG,LV,UG_LV
2026-04-06,21690.0,1568100.0,62.63048016701411,110.65006915629283,2137200.0,0.7337170129140932,6857.T,UG,LV,UG_LV
2026-04-07,21900.0,1474000.0,-13.67989056087593,136.98630136986355,2116850.0,0.6963176417790585,6857.T,DG,LV,DG_LV
2026-04-09,25000.0,2092700.0,-87.23235527359208,-80.00000000000007,1968450.0,1.0631207295079885,6857.T,DG,LV,DG_LV
2026-04-13,24650.0,1723600.0,-136.05442176870764,93.30628803245533,1957650.0,0.880443388756928,6857.T,DG,LV,DG_LV
2026-04-16,28085.0,2234700.0,181.25793003443968,192.27345558127107,1814300.0,1.2317147109077882,6857.T,UG,LV,UG_LV
2026-04-17,28900.0,2735700.0,96.06986899563408,-356.4013840830449,1814300.0,1.5078542688640246,6857.T,UG,HV,UG_HV
2026-04-20,27885.0,1962500.0,5.382131324003225,-281.5133584364349,1957650.0,1.0024774602201618,6857.T,UG,LV,UG_LV
2025-04-30,27000.0,1493700.0,-145.98540145985385,201.85185185185082,1568700.0,0.9521897112258558,6146.T,DG,LV,DG_LV
2025-05-01,28015.0,1463600.0,170.62987838083242,358.73639121899004,1525900.0,0.9591716364112982,6146.T,UG,LV,UG_LV
2025-05-02,28720.0,2021600.0,-103.37698139214369,-109.67966573816157,1509800.0,1.338985296065704,6146.T,DG,HV,DG_HV
2025-05-07,28700.0,1529500.0,103.85495511353594,17.421602787457413,1525900.0,1.002359263385543,6146.T,UG,LV,UG_LV
2025-05-09,30650.0,1340000.0,49.18032786885185,104.40456769983619,1527700.0,0.8771355632650389,6146.T,UG,LV,UG_LV
2025-05-12,31260.0,984900.0,93.63900548918336,575.8157389635321,1525900.0,0.6454551412281276,6146.T,UG,LV,UG_LV
2025-05-15,36450.0,1542800.0,-183.1403178023161,-153.63511659807983,1509800.0,1.02185719962909,6146.T,DG,LV,DG_LV
2025-05-16,35330.0,1089800.0,-156.03232098077459,-56.60911406736524,1525900.0,0.7142014548790877,6146.T,DG,LV,DG_LV
2025-05-19,34790.0,919100.0,-96.78337603188147,-40.241448692153185,1509800.0,0.60875612663929,6146.T,DG,LV,DG_LV
2025-05-20,35070.0,1180100.0,121.21212121212199,-51.32591958939226,1493700.0,0.7900515498426726,6146.T,UG,LV,UG_LV
2025-05-21,34290.0,877200.0,-171.96904557179704,-186.64333624963558,1478650.0,0.5932438372840091,6146.T,DG,LV,DG_LV
2025-05-22,33100.0,1060300.0,-163.4472511144136,108.76132930513593,1478650.0,0.7170730057823014,6146.T,DG,LV,DG_LV
2025-05-23,33350.0,780000.0,-32.87507471607887,0.0,1478650.0,0.5275082000473404,6146.T,DG,LV,DG_LV
2025-05-26,33330.0,711300.0,-5.997001499250532,264.026402640265,1478650.0,0.4810469008893247,6146.T,DG,LV,DG_LV
2025-05-27,34050.0,1023700.0,-46.769950306927434,-52.86343612334821,1401800.0,0.7302753602511057,6146.T,DG,LV,DG_LV
2025-06-02,32280.0,988000.0,-230.02421307506071,-86.74101610904539,1401800.0,0.7048081038664574,6146.T,DG,LV,DG_LV
2025-06-03,32220.0,989500.0,68.74999999999964,18.621973929235924,1260050.0,0.7852862981627713,6146.T,UG,LV,UG_LV
2025-06-04,33000.0,878200.0,223.04832713754718,-118.18181818181839,1134950.0,0.7737785805542094,6146.T,UG,LV,UG_LV
2025-06-05,32590.0,988200.0,-6.133088009813159,-128.87388769561193,1075050.0,0.9192130598576811,6146.T,DG,LV,DG_LV
2025-06-06,32300.0,661900.0,40.41032017407575,-61.919504643962455,1042000.0,0.6352207293666027,6146.T,UG,LV,UG_LV
2025-06-09,32450.0,664800.0,109.03426791277315,209.553158705702,1006600.0,0.6604410888138287,6146.T,UG,LV,UG_LV
2025-06-10,33350.0,1004500.0,66.4050709326891,-110.94452773613206,988850.0,1.0158264650857056,6146.T,UG,LV,UG_LV
2025-06-11,33700.0,1095100.0,218.3141297756208,350.148367952523,988850.0,1.1074480457096627,6146.T,UG,LV,UG_LV
2025-06-12,34520.0,1257800.0,-103.21100917431214,20.27809965237548,988850.0,1.2719826060575417,6146.T,DG,LV,DG_LV
2025-06-13,34430.0,1219800.0,-46.25614339404449,-386.2910252686613,988850.0,1.2335541285331446,6146.T,DG,LV,DG_LV
2025-06-16,33700.0,1311900.0,181.2688821752273,272.9970326409492,988850.0,1.3266926227435911,6146.T,UG,HV,UG_HV
2025-06-18,36640.0,1194800.0,-2.7285129604370795,79.14847161571981,997000.0,1.19839518555667,6146.T,DG,LV,DG_LV
2025-06-19,37390.0,1218800.0,124.55997833739518,-441.29446376036327,997000.0,1.2224674022066198,6146.T,UG,LV,UG_LV
2025-06-20,35750.0,1080400.0,2.797985450475604,313.28671328671345,997000.0,1.0836509528585758,6146.T,UG,LV,UG_LV
2025-06-23,36010.0,1179100.0,-233.2519663683208,24.99305748403291,1014100.0,1.1627058475495513,6146.T,DG,LV,DG_LV
2025-06-26,38500.0,1361600.0,-46.53567735263708,153.24675324675408,1014100.0,1.3426683758998126,6146.T,DG,HV,DG_HV
2025-06-27,39540.0,2011000.0,115.11895625479607,639.8583712695993,1042000.0,1.9299424184261036,6146.T,UG,HV,UG_HV
2025-07-03,41100.0,1012200.0,41.5343268995838,85.15815085158084,1052050.0,0.9621215721686232,6146.T,UG,LV,UG_LV
2025-07-04,41540.0,1202000.0,21.712907117008573,-238.32450649975968,1052050.0,1.1425312485148045,6146.T,UG,LV,UG_LV
2025-07-08,41800.0,1567600.0,-47.61904761904745,28.70813397129135,1087750.0,1.4411399678234889,6146.T,DG,HV,DG_HV
2025-07-09,42370.0,892500.0,107.34732824427384,-254.89733301864547,1137100.0,0.7848913903790344,6146.T,UG,LV,UG_LV
2025-07-11,43190.0,1300600.0,41.850732387815896,111.13683723084078,1137100.0,1.1437868261366635,6146.T,UG,LV,UG_LV
2025-07-14,43700.0,1061500.0,6.869704602701088,130.4347826086949,1186950.0,0.8943089430894309,6146.T,UG,LV,UG_LV
2025-07-15,44310.0,1075800.0,9.035464196973653,437.82441886707215,1186950.0,0.9063566283331227,6146.T,UG,LV,UG_LV
2025-07-16,46610.0,1383200.0,77.83783783783748,-113.70950439819727,1186950.0,1.1653397362989173,6146.T,UG,LV,UG_LV
2025-07-17,45660.0,1124800.0,-91.1458333333337,286.90319754708815,1198400.0,0.9385847797062751,6146.T,DG,LV,DG_LV
2025-07-22,42500.0,1310400.0,-79.36507936507908,197.64705882352905,1198400.0,1.0934579439252337,6146.T,DG,LV,DG_LV
2025-07-23,43680.0,1475800.0,78.44946931241381,-244.9633699633702,1210400.0,1.2192663582286847,6146.T,UG,LV,UG_LV
2025-07-24,43200.0,1052600.0,138.46514902605023,-74.07407407407418,1219300.0,0.8632822111047322,6146.T,UG,LV,UG_LV
2025-07-25,43060.0,1922500.0,41.97761194029815,281.0032512772875,1210400.0,1.5883179114342365,6146.T,UG,HV,UG_HV
2025-07-28,44330.0,1317300.0,13.553196295459369,-243.62734040153433,1210400.0,1.0883179114342365,6146.T,UG,LV,UG_LV
2025-07-30,42700.0,941100.0,142.51781472684132,-42.15456674473095,1210400.0,0.7775115664243225,6146.T,UG,LV,UG_LV
2025-07-31,43020.0,1513100.0,117.59172154280239,588.0985588098553,1210400.0,1.2500826173165895,6146.T,UG,LV,UG_LV
2025-08-05,42430.0,986300.0,7.075471698112512,-141.40938015555048,1251300.0,0.7882202509390234,6146.T,UG,LV,UG_LV
2025-08-08,40200.0,948100.0,24.937655860348684,89.55223880596996,1251300.0,0.7576920003196675,6146.T,UG,LV,UG_LV
2025-08-12,41260.0,1068500.0,172.5838264299795,225.39990305380454,1251300.0,0.8539119315911452,6146.T,UG,LV,UG_LV
2025-08-13,42700.0,1093200.0,120.88172552737531,35.12880562060783,1163400.0,0.9396596183599794,6146.T,UG,LV,UG_LV
2025-08-14,42500.0,810800.0,-81.68028004667427,-200.00000000000017,1109000.0,0.7311091073038773,6146.T,DG,LV,DG_LV
2025-08-15,41800.0,931100.0,36.01440576230574,131.57894736842036,1109000.0,0.8395852119026149,6146.T,UG,LV,UG_LV
2025-08-18,42050.0,605000.0,-70.83825265643439,-199.76218787158163,1084500.0,0.557860765329645,6146.T,DG,LV,DG_LV
2025-08-19,41600.0,747200.0,94.63722397476282,-67.30769230769207,1072150.0,0.6969174089446439,6146.T,UG,LV,UG_LV
2025-08-21,39010.0,687200.0,-73.79134860050928,-102.53781081773883,1072150.0,0.6409550902392389,6146.T,DG,LV,DG_LV
2025-08-22,38750.0,766800.0,36.260036260036266,-28.38709677419393,1065000.0,0.72,6146.T,UG,LV,UG_LV
2025-08-26,39900.0,768300.0,-67.21433905899966,0.0,1060550.0,0.7244354344443921,6146.T,DG,LV,DG_LV
2025-08-27,40240.0,636300.0,85.21303258145264,178.92644135188763,1019450.0,0.6241600863210555,6146.T,UG,LV,UG_LV
2025-08-28,40270.0,1079600.0,-168.45703125,268.18971939408965,967200.0,1.1162117452440032,6146.T,DG,LV,DG_LV
2025-08-29,41590.0,619600.0,58.041112454656485,-57.70617937004063,967200.0,0.6406120760959471,6146.T,UG,LV,UG_LV
2025-09-02,38300.0,814400.0,36.68763102725458,-88.77284595300239,944600.0,0.8621638788905357,6146.T,UG,LV,UG_LV
2025-09-04,37560.0,581600.0,-10.638297872340718,159.74440894568787,936100.0,0.6213011430402735,6146.T,DG,LV,DG_LV
2025-09-05,38460.0,886700.0,78.61635220125729,-54.60218408736339,872750.0,1.0159839587510742,6146.T,UG,LV,UG_LV
2025-09-08,38500.0,735000.0,65.35947712418277,-200.00000000000017,850550.0,0.8641467285873846,6146.T,UG,LV,UG_LV
2025-09-09,38110.0,981600.0,100.71561091969272,-86.59144581474654,812600.0,1.2079744031503814,6146.T,UG,LV,UG_LV
2025-09-10,38020.0,878200.0,63.52567496029637,257.7590741714886,812600.0,1.0807285257199113,6146.T,UG,LV,UG_LV
2025-09-11,39620.0,949000.0,158.97435897435975,479.55577990913764,812600.0,1.1678562638444498,6146.T,UG,LV,UG_LV
2025-09-12,41910.0,1503800.0,93.93063583815086,-198.04342638988336,812600.0,1.850603002707359,6146.T,UG,HV,UG_HV
2025-09-17,44450.0,1707900.0,-2.249212775528031,195.72553430821094,812600.0,2.1017720895889735,6146.T,DG,HV,DG_HV
2025-09-18,45450.0,1896400.0,28.684907325684517,475.24752475247567,812600.0,2.333743539256707,6146.T,UG,HV,UG_HV
2025-09-22,48050.0,1072300.0,92.41755933627304,-79.08428720083238,812600.0,1.31959143490032,6146.T,UG,HV,UG_HV
2025-09-24,48000.0,1070800.0,69.2259282567642,168.74999999999974,846300.0,1.2652723620465556,6146.T,UG,LV,UG_LV
2025-09-25,48650.0,1219600.0,-32.78016799836081,328.8797533401855,846300.0,1.4410965378707314,6146.T,DG,HV,DG_HV
2025-09-29,46930.0,884500.0,49.25053533190615,-25.569997869167025,882450.0,1.0023230777947758,6146.T,UG,LV,UG_LV
2025-09-30,47380.0,752500.0,121.76885280922977,-183.6217813423391,885600.0,0.849706413730804,6146.T,UG,LV,UG_LV
2025-10-01,46810.0,743400.0,64.5022575790155,-187.9940183721429,885600.0,0.8394308943089431,6146.T,UG,LV,UG_LV
2025-10-03,51500.0,1698200.0,37.029818748781636,-97.08737864077665,885600.0,1.9175700090334236,6146.T,UG,HV,UG_HV
2025-10-10,53280.0,1115200.0,-83.75209380234506,76.95195195195126,917850.0,1.2150133464073651,6146.T,DG,LV,DG_LV
2025-10-14,53410.0,796400.0,-52.1512385919165,-357.61093428197,965300.0,0.8250284885527815,6146.T,DG,LV,DG_LV
2025-10-15,51390.0,771600.0,-21.359223300970733,198.48219497956788,917850.0,0.8406602386010786,6146.T,DG,LV,DG_LV
2025-10-16,53000.0,684500.0,112.57393627170487,139.62264150943372,917850.0,0.7457645584790543,6146.T,UG,LV,UG_LV
2025-10-20,52710.0,639900.0,181.57233919258164,180.231455131854,917850.0,0.6971727406438961,6146.T,UG,LV,UG_LV
2025-10-21,54160.0,669800.0,93.179276928812,-299.1137370753327,917850.0,0.7297488696410089,6146.T,UG,LV,UG_LV
2025-10-22,52100.0,644700.0,-83.74571754853454,153.55086372360827,916750.0,0.7032451595309517,6146.T,DG,LV,DG_LV
2025-10-27,54120.0,603000.0,125.3507951356414,24.020694752402427,916750.0,0.657758385601309,6146.T,UG,LV,UG_LV
2025-10-28,54070.0,563000.0,-33.17972350230458,-35.13963380802676,881350.0,0.6387927611051228,6146.T,DG,LV,DG_LV
2025-10-31,51000.0,810800.0,-146.83153013910322,119.60784313725492,840450.0,0.9647212802665239,6146.T,DG,LV,DG_LV
2025-11-04,52030.0,697900.0,81.37957760123938,-30.751489525273623,803600.0,0.8684668989547039,6146.T,UG,LV,UG_LV
2025-11-11,50550.0,551700.0,105.95761695321838,-553.9070227497523,784000.0,0.7036989795918367,6146.T,UG,LV,UG_LV
2025-11-12,47580.0,587100.0,-35.60209424083749,58.84825556956797,762050.0,0.7704218883275376,6146.T,DG,LV,DG_LV
