,ped
2021-05-19,0.003071128483184708
2021-05-26,0.0014393442622950615
2021-05-27,0.03109656301145658
2021-05-28,-0.00952380952380949
2021-05-31,-0.015366018973596983
2021-06-01,-0.038690476190476164
2021-06-02,0.009281695504811605
2021-06-03,0.0008308928508994674
2021-06-04,-0.03162857142857147
2021-06-07,-0.014048729820809602
2021-06-08,-6.710944320610364e-05
2021-06-09,0.0024328671079595623
2021-06-10,-0.010552538244289861
2021-06-11,-0.021705376344086
2021-06-16,0.0005037297677692234
2021-06-17,-0.011251758087201136
2021-06-18,0.009246088193456625
2021-06-21,-0.027684143763213508
2021-06-28,0.005562824638139596
2021-06-29,-0.02173159455452218
2021-06-30,-0.03438185433792652
2021-07-01,0.0010356182847023122
2021-07-02,-0.004485008449925699
2021-07-05,-0.006865100511760991
2021-07-06,-0.012791208525697994
2021-07-07,0.008021946662013396
2021-07-08,-0.017393938557217433
2021-07-09,-0.009838869257950536
2021-07-12,0.008626685864720558
2021-07-13,-0.0033747313010492786
2021-07-14,-0.00019416839482907424
2021-07-21,-0.0033094667879449364
2021-07-26,-0.0012924791509471044
2021-07-27,0.0003419115354643454
2021-07-28,-0.012780138802887442
2021-07-29,0.0009653898826109046
2021-07-30,-0.01571351581154834
2021-08-02,0.014558382730753584
2021-08-03,-0.0005358890622859458
2021-08-04,-0.00576460457120066
2021-08-05,0.001626075083705411
2021-08-06,-0.0022991605235778275
2021-08-10,0.013396365378789675
2021-08-11,-0.005183195827179066
2021-08-12,-0.00923615019071201
2021-08-13,0.015317286652078765
2021-08-16,-0.016148275862068927
2021-08-26,0.02239887005649719
2021-08-27,-0.0018416206261510082
2021-08-30,0.005535055350553542
2021-08-31,-0.031547317527290196
2021-09-01,0.002334889926617789
2021-09-02,-0.02329450915141429
2021-09-03,-0.02745724020442932
2021-09-06,0.03105
2021-09-07,-0.001296692776327224
2021-09-08,0.005352880174446221
2021-09-09,4.095906263401755e-05
2021-09-10,0.006158725123941497
2021-09-13,-0.027420108310456347
2021-09-16,-0.006297560975609761
2021-09-17,-0.014700836586726185
2021-09-22,0.011704761904761862
2021-09-24,0.019862715548860523
2021-09-27,-0.006789525236831428
2021-09-28,-0.01905929839484221
2021-09-29,0.00912035405896888
2021-09-30,-0.0051214041019064455
2021-10-01,-0.035761752808199786
2021-10-04,-0.006487156590226902
2021-10-05,-0.01172416503732097
2021-10-06,-0.008220107583658745
2021-10-07,-0.007393204119462001
2021-10-08,0.011646133718086234
2021-10-11,0.017970373106383115
2021-10-12,-0.022088236879612533
2021-10-13,-0.003189064794004773
2021-10-14,0.015406501903120186
2021-10-19,0.004282974125914252
2021-10-20,-0.008755004055005644
2021-10-21,-0.008545726702076303
2021-10-22,0.0014377024772711832
2021-10-25,0.002463739038405436
2021-10-26,0.0036296089291444813
2021-10-27,-0.004858915019453365
2021-10-28,-0.0031228474594142486
2021-10-29,-0.00032474934386888756
2021-11-01,0.012431330766019898
2021-11-02,-0.008662999415006537
2021-11-04,0.005911356985768013
2021-11-05,-0.006811382177166413
2021-11-08,-0.005863411534258681
2021-11-09,-0.015441400325954802
2021-11-10,-0.0067424091333390624
2021-11-11,0.004863552592366358
2021-11-12,0.019257183631407448
2021-11-17,-0.0009200469262810627
2021-11-18,-0.005004765993583186
2021-11-29,-0.021598002853067032
2021-11-30,-0.0313657768541026
2021-12-01,0.007452973335819492
2021-12-02,-0.004194196528953083
2021-12-03,0.0
2021-12-06,0.010880332409972193
2021-12-07,0.02160355630821329
2021-12-08,-0.007881815025471412
2021-12-09,-0.01659144821956284
2021-12-10,-0.03770723531468095
2021-12-13,-0.014179024845770952
2021-12-14,-0.01829408926417366
2021-12-17,0.000638926174496546
2021-12-20,0.0023146689019279743
2021-12-22,-0.0066523734288681
2021-12-23,-0.0012606755767412714
2021-12-24,0.005351002708864334
2021-12-27,-0.008374403456535935
2021-12-29,-0.03295374039627987
2021-12-30,-0.006270903010033413
2022-01-04,-0.02271771140092549
2022-01-05,-0.02258484718037026
2022-01-06,-0.009908002363582859
2022-01-07,-0.017094177143313124
2022-01-11,-0.010261725201608255
2022-01-12,0.02604002226012614
2022-01-13,-0.03644652899716052
2022-01-19,-0.02404615384615385
2022-01-20,0.020288573680063073
2022-01-21,0.001303468487582565
2022-01-24,0.00958641419898462
2022-01-25,-0.02151215670030114
2022-01-26,-0.002474399067000331
2022-01-27,-0.029460474211993385
2022-01-28,0.01256709268574978
2022-01-31,0.010848132114563635
2022-02-01,-0.005430606221072328
2022-02-02,0.017606973966416094
2022-02-03,-0.005832239290452292
2022-02-04,0.005955808659662278
2022-02-07,-0.0071722363706107
2022-02-08,-1.3912225104194255e-05
2022-02-09,0.009156976428036517
2022-02-10,0.006296689175851611
2022-02-14,-0.03370827728169616
2022-02-15,0.00597036884029567
2022-02-16,0.02439968350659226
2022-02-17,-0.011673646468268207
2022-02-24,-0.013336288998357948
2022-02-25,-0.019555203563044486
2022-02-28,0.029441185647425906
2022-03-02,-0.0002
2022-03-03,-0.007496430760526162
2022-03-04,-0.03445520619998473
2022-03-07,-0.011554392849356887
2022-03-08,0.00648012750742576
2022-03-09,-0.022285556918799285
2022-03-10,0.054314225723668536
2022-03-11,-0.0392193088349271
2022-03-14,-0.0063555010208251085
2022-03-17,-0.010380995475113087
2022-03-18,-0.029914285714285692
2022-03-24,0.006862146892655275
2022-03-25,-0.001893976707092415
2022-03-28,-0.012982123390355952
2022-03-29,0.017291386485288815
2022-03-30,-0.019597237102166695
2022-03-31,-0.012079819295591654
2022-04-01,0.0030042495634047357
2022-04-04,0.004828045441441353
2022-04-05,0.002489574869058485
2022-04-06,-0.013550846212454781
2022-04-07,-0.024639052374911607
2022-04-08,0.004330869132869096
2022-04-11,-0.01732565545809331
2022-04-12,-0.00815763928555544
2022-04-13,0.02714255522326562
2022-04-15,-0.0011156213986346585
2022-04-18,-0.011319377943088215
2022-04-19,0.009494348982594332
2022-04-20,-0.005739489562951973
2022-04-21,0.010750645130229363
2022-04-22,-0.00583252803337568
2022-04-25,-0.015279796134705105
2022-04-26,0.0012454744592234296
2022-04-27,-0.007498188699354558
2022-04-28,0.017503657616166787
2022-05-02,0.0014021682602922587
2022-05-06,0.010477700082242448
2022-05-09,-0.015466045454448398
2022-05-10,-0.008208457907284998
2022-05-11,-0.007973703447414033
2022-05-12,-0.01518153082719557
2022-05-13,0.020491813576380156
2022-05-16,-0.01105059506577583
2022-05-17,-0.0013887143188031636
2022-05-18,0.006733281737121066
2022-05-19,-0.021737094748639853
2022-05-23,0.021093070073557853
2022-05-24,-0.0007581501137224889
2022-05-25,-0.003793626707132014
2022-05-26,-0.010162203352457122
2022-05-27,-0.017921146953404965
2022-05-30,0.0
2022-05-31,-0.0020248175182481453
2022-06-01,0.0010626262626262984
2022-06-02,-0.03361740226986134
2022-06-06,0.013809339559706512
2022-06-07,0.0014447368421053098
2022-06-08,0.04869515749882456
2022-06-09,0.011814468391648687
2022-06-10,-0.00911272632705614
2022-06-13,-0.01959451277199622
2022-06-15,-0.033533333333333325
2022-06-16,0.0
2022-06-17,0.00940438871473348
2022-06-20,0.010669565217391352
2022-06-30,-0.020753691275167817
2022-07-01,-0.028465524625267656
2022-07-05,-0.000432404334716939
2022-07-06,0.020093914920559657
2022-07-07,-0.005448546097567818
2022-07-08,0.0037381287600577306
2022-07-11,-0.007578145949969817
2022-07-12,-0.010724357124408812
2022-07-13,0.004843129722452466
2022-07-21,0.021402526922347433
2022-07-22,0.009922670820359613
2022-07-25,-0.0016434792296164066
2022-07-26,-0.0008872032720146214
2022-07-27,0.012922381733142441
2022-07-28,0.004310542876079687
2022-07-29,-0.004899699410615237
2022-08-01,0.003102105354460478
2022-08-02,-0.017082542040123917
2022-08-03,0.0036849987344300663
2022-08-04,0.0031648442858091493
2022-08-05,0.002576207383969772
2022-08-08,0.0025435570948431838
2022-08-09,-6.029027004934444e-05
2022-08-10,-0.016669256193530355
2022-08-29,0.0018903010033443969
2022-08-30,0.0440219440967877
2022-08-31,0.0037001986521475244
2022-09-01,-0.027434905296900746
2022-09-02,-0.01001114149008887
2022-09-05,0.005850105224135293
2022-09-06,-0.0012109179134654146
2022-09-07,0.008074915805566331
2022-09-08,0.01987032197221881
2022-09-09,0.012090366252316641
2022-09-12,0.023792237690039363
2022-09-13,0.04263188087559186
2022-09-22,-0.016497166348553825
2022-09-26,0.001692808683853442
2022-09-27,0.0004747638326585204
2022-09-28,0.0026862798793165004
2022-09-29,0.021427514777107786
2022-09-30,-0.020629201263054956
2022-10-03,0.016960320985992403
2022-10-04,0.03583253023454911
2022-10-05,-0.010645337432415141
2022-10-06,0.008635981573401102
2022-10-07,-0.0025202051870932734
2022-10-11,-0.0062029140486849444
2022-10-12,-0.006174041583771023
2022-10-13,-0.007963038282313062
2022-10-14,0.08655078864353302
2022-10-18,-0.006492452830188755
2022-10-19,0.0086595675039137
2022-10-20,-0.002381804473064634
2022-10-21,-0.0070058850972068345
2022-10-24,-0.0005865861362456384
2022-10-25,0.005901474657319665
2022-10-26,0.0010401243850193874
2022-10-27,-0.005276617357120687
2022-10-28,-0.0035438432849492804
2022-10-31,0.009328359268318912
2022-11-01,0.002996086866036625
2022-11-02,0.002202107432388092
2022-11-04,-0.002672486869928243
2022-11-07,0.005859590597708378
2022-11-08,0.009001063047569136
2022-11-09,-0.001700541785710054
2022-11-10,-0.001708639772421426
2022-11-11,0.02706268340854888
2022-11-16,-0.0216774549788587
2022-11-17,0.005053098321296797
2022-11-28,-0.011201964636542239
2022-11-29,-0.011393642046698427
2022-11-30,-0.017655469906802577
2022-12-01,-0.00465765230312034
2022-12-06,0.009698989898989851
2022-12-07,-0.0014362098516678354
2022-12-08,0.0031172089758459767
2022-12-09,0.003092317727409055
2022-12-12,-0.0002738784631831301
2022-12-13,-0.006061178587242247
2022-12-14,0.005683360389171977
2022-12-16,0.006272491909385037
2022-12-19,-0.007702679528403
2022-12-21,0.013371869216532972
2022-12-22,0.010999408466102048
2022-12-23,-0.0018529843867305608
2022-12-26,0.008641118864401089
2022-12-27,0.014888013411567402
2022-12-28,0.004920126033871575
2022-12-29,-0.017241379310344862
2022-12-30,-0.0011400354479844778
2023-01-04,0.0021378348103976872
2023-01-05,0.0013178260136541995
2023-01-06,0.0021460282857359084
2023-01-10,-0.0024958108535056245
2023-01-11,0.006473760925448863
2023-01-12,-0.008337248893338584
2023-01-13,0.014657142857142902
2023-01-18,-0.0009993605115906855
2023-01-19,-0.02179999999999995
2023-01-20,-0.00020651624380673664
2023-01-23,0.018356512859866947
2023-01-24,9.866884477621412e-05
2023-01-25,0.0025775321033311652
2023-01-26,-0.00014928478489301768
2023-01-27,-0.00040946311906775467
2023-01-30,0.00036326519058265587
2023-01-31,-0.003678364303810784
2023-02-01,-0.003393577498135162
2023-02-02,-0.010336925245142575
2023-02-03,-0.0021038040396814464
2023-02-06,0.0020023794970053014
2023-02-07,0.000958338346025397
2023-02-08,0.0010466515983210988
2023-02-09,0.0013642313867025951
2023-02-10,-0.0003984741849130523
2023-02-13,-0.0067093981699596975
2023-02-14,0.0025173770669367906
2023-02-15,0.0259217416372078
2023-02-16,0.01399045467856529
2023-02-17,0.023746360153256797
2023-02-27,0.010935857461024523
2023-02-28,0.010813215859030811
2023-03-01,0.002882828035360696
2023-03-02,0.006591125541125599
2023-03-03,0.01064220716360118
2023-03-06,0.005554491476728707
2023-03-07,0.009333333333333416
2023-03-08,0.01711034108970442
2023-03-09,-0.0008255550534140167
2023-03-10,-0.007652562761961734
2023-03-13,0.0017909864495162342
2023-03-14,-0.027136364791706957
2023-03-15,0.010030179028133059
2023-03-20,-0.016670588235294125
2023-03-22,0.020134928229664985
2023-03-28,-0.006982113306506354
2023-03-29,0.013463516715505042
2023-03-30,-0.003522015949383489
2023-03-31,0.01133365911380552
2023-04-03,-0.0015394224917643176
2023-04-04,-0.013357730191754107
2023-04-05,-0.008450131500246705
2023-04-06,-0.005180117037341139
2023-04-07,-0.00400481155716018
2023-04-10,0.006228614122523662
2023-04-11,0.00587931875422251
2023-04-12,0.006761419029666578
2023-04-13,0.006964510034209992
2023-04-14,-0.005679452054794498
2023-04-17,0.00010085184813234376
2023-04-18,-0.004958241892268605
2023-04-19,-0.001749962697516457
2023-04-20,0.0046453575983310446
2023-04-21,0.0033951878682615794
2023-04-24,8.462043976302768e-05
2023-04-25,0.0001926000761291957
2023-04-26,-0.011567408542656235
2023-04-27,0.004595999588074906
2023-04-28,0.008150726482195307
2023-05-01,0.004825249227798165
2023-05-02,-0.0032240620292399266
2023-05-08,0.0022960086370102553
2023-05-09,0.008591817669415698
2023-05-10,-0.0054584725803219864
2023-05-11,-0.00233120991028966
2023-05-12,0.004042758299999857
2023-05-15,0.015211224429477649
2023-05-16,0.0030744275124359958
2023-05-17,0.015298972854573526
2023-05-18,0.0033627902352375712
2023-05-26,0.0046780487804878096
2023-05-29,0.020631067961164984
2023-05-30,-0.013079667063020217
2023-05-31,-0.005019277108433772
2023-06-07,-0.011108156975614512
2023-06-08,-0.019037182864613218
2023-06-09,0.02499315947649082
2023-06-12,0.03702552610210615
2023-06-13,0.00027601287744902746
2023-06-19,-0.011311111111111072
2023-06-20,0.00561797752808979
2023-06-21,0.014897579143389184
2023-06-22,-0.005245871559632986
2023-06-28,-0.013167581047381494
2023-06-29,0.005329796551736476
2023-06-30,-0.0060713610080017745
2023-07-03,0.01349148936170206
2023-07-04,0.0007546940977825104
2023-07-05,-0.005605248067504854
2023-07-06,-0.013976642324356808
2023-07-07,0.0026699727582150386
2023-07-10,0.015787213410558873
2023-07-11,0.001105760576714037
2023-07-12,-0.007424560283580186
2023-07-13,0.019476928010261404
2023-07-14,-0.008103780068728495
2023-07-21,0.002569492969748599
2023-07-24,0.007025129046792991
2023-07-25,0.00036541784717070115
2023-07-26,0.0014805311891511236
2023-07-27,0.011000461203175379
2023-07-28,0.0008542973145361384
2023-07-31,-0.004003535269806367
2023-08-01,0.008714509750325995
2023-08-02,-0.006918809739950147
2023-08-03,-0.014915261010407584
2023-08-04,0.00659504334483296
2023-08-07,0.009890694065335026
2023-08-08,-0.001949672857602113
2023-08-09,0.0011461008237646628
2023-08-10,-0.004666409455389451
2023-08-14,0.010437710437710468
2023-08-15,0.013462112629123424
2023-09-05,0.0024238110856018348
2023-09-06,-0.001509161868474712
2023-09-07,-0.0033926311640909575
2023-09-08,0.012136847101024346
2023-09-11,-0.0078637227348546
2023-09-12,0.007475247690324284
2023-09-13,-0.004622883402656675
2023-09-22,-0.006741090837554719
2023-09-25,0.032473267326732703
2023-09-26,-0.0017232292460015674
2023-09-27,0.008860021347025697
2023-09-28,-0.008286414395011581
2023-09-29,-0.011450688387574947
2023-10-02,0.030054777070063633
2023-10-03,-0.010917855195916808
2023-10-04,-0.01006789829637945
2023-10-05,0.016731080957765498
2023-10-06,0.006846661893606064
2023-10-10,0.01375869462875457
2023-10-11,-0.003025018467423571
2023-10-12,0.010714286472327647
2023-10-17,-0.0015497553568415644
2023-10-18,-0.0048874688110852275
2023-10-19,-0.008223290312604735
2023-10-20,0.0011337773539489059
2023-10-23,-0.013196215701065626
2023-10-24,0.0030859827437069243
2023-10-25,0.0013825244809270237
2023-10-26,-0.008849579645411868
2023-10-27,0.012619168744701793
2023-10-30,-0.008529726963889001
2023-10-31,0.004780951196042629
2023-11-01,0.013415891306438058
2023-11-02,-0.004343976485197835
2023-11-06,0.0114124783139544
2023-11-07,-0.00840560656491271
2023-11-08,-0.017667932198627456
2023-11-09,0.012152329055988188
2023-11-10,0.005822504605380599
2023-11-13,0.004526799132954528
2023-11-14,0.004589272030651271
2023-11-15,-0.014685528841501226
2023-11-16,-0.008543635843244158
2023-11-28,-0.004547826086956496
2023-11-29,-0.0010043736516333278
2023-11-30,-0.07909344262295084
2023-12-04,2.5225225225278426e-05
2023-12-05,0.003215232198577867
2023-12-06,0.01929951251218729
2023-12-07,-0.06366967559943584
2023-12-08,-0.013372621560258912
2023-12-11,0.003406490244782225
2023-12-12,-0.009343707655974472
2023-12-13,-0.0012673564117664804
2023-12-14,0.004221741662075818
2023-12-15,-0.0002
2023-12-18,-0.005977961205117643
2023-12-21,-0.0028447581414468787
2023-12-22,0.009770287344050645
2023-12-25,0.01797812609087799
2023-12-27,0.0026818443804035087
2023-12-28,-0.0015345469575846703
2023-12-29,0.00042611140101203045
2024-01-04,0.0064117667656217485
2024-01-05,-0.005411980387430532
2024-01-09,0.010510469984984793
2024-01-10,0.003458227466733738
2024-01-11,0.0017384514355641982
2024-01-12,-0.007371717171717163
2024-01-15,-0.04814520547945202
2024-01-16,-0.0025980815347721674
2024-01-17,-0.016683516483516535
2024-01-18,-0.011373184357541888
2024-01-22,-0.0007289082672721436
2024-01-23,-0.0016920382492279066
2024-01-24,-0.00013802905097449865
2024-01-25,0.0024829532925685085
2024-01-26,-0.0070373912057561435
2024-01-29,0.009184509609072725
2024-01-30,-0.0003851094694967538
2024-01-31,0.008691617292885485
2024-02-01,-0.0027960261964891757
2024-02-02,0.006198923374192744
2024-02-05,0.005361058213910664
2024-02-06,-0.003888914881720257
2024-02-07,0.0024863903900695637
2024-02-08,-0.0006788311538386954
2024-02-09,0.0006893762877273276
2024-02-13,0.019440389101682103
2024-02-14,-0.015234711684051808
2024-02-15,0.011944970691204905
2024-02-28,-0.0031807785107454073
2024-02-29,-0.0010914277801696514
2024-03-01,0.014214414414414489
2024-03-04,-0.005328596802841923
2024-03-05,0.0044642857142858094
2024-03-06,0.027759249222121852
2024-03-07,0.005530473601169694
2024-03-08,0.022053239790696167
2024-03-11,-0.006547589234342232
2024-03-12,0.03518805651438649
2024-03-13,-0.0008620060532566988
2024-03-14,-0.010341987829614617
2024-03-18,0.005452173913043513
2024-03-19,0.005852745352356226
2024-03-26,-0.0320759856390296
2024-03-27,8.250623244253294e-05
2024-03-28,-0.014464586084399267
2024-03-29,0.018789125522771663
2024-04-01,-0.01246054034089048
2024-04-02,-0.022582594099066638
2024-04-03,-0.0025820098189329238
2024-04-04,-0.0014614366657537564
2024-04-05,-0.0013858892118117276
2024-04-08,0.0026582728418737796
2024-04-09,0.00414112076317682
2024-04-10,-0.00382821912853659
2024-04-11,0.004614946301009302
2024-04-12,0.0019331398712218789
2024-04-17,-0.015731488922406858
2024-04-18,0.0023422821440614214
2024-04-19,-0.01621710263796259
2024-04-22,0.009867394748357242
2024-04-23,-0.0039059901544499973
2024-04-24,0.013003683706443735
2024-04-25,-0.019791962812492337
2024-04-26,0.006757852222568474
2024-04-30,0.01332961593598118
2024-05-01,-0.0030210628789992724
2024-05-02,0.0007366283204733805
2024-05-07,0.005742714592375739
2024-05-08,-0.005088278203339792
2024-05-09,0.004685993228463874
2024-05-10,0.01002068134731068
2024-05-13,-0.00014131427843408327
2024-05-14,-0.002191839138043062
2024-05-15,-0.007641529244618361
2024-05-16,0.005359906882503355
2024-05-17,0.003835930239672117
2024-05-28,-0.006898821007502631
2024-05-29,-0.016843672305360723
2024-05-30,-0.009465733317262304
2024-05-31,0.02678620442006328
2024-06-03,0.01514644203628034
2024-06-04,0.003245089666951362
2024-06-05,-0.003945318352059934
2024-06-06,-0.031097432812838298
2024-06-07,0.013394859214247058
2024-06-10,0.00870037892522797
2024-06-11,-0.0038811103295422365
2024-06-12,-0.014360532981441198
2024-06-13,0.014472937023287981
2024-06-17,-0.005257724024189136
2024-06-18,0.003315283456735596
2024-06-19,0.0036347615376144393
2024-06-20,-0.007223705004389868
2024-06-21,-0.009526726901777827
2024-06-24,0.02314406197901331
2024-06-25,0.02722131697498331
2024-06-26,0.005025342913128595
2024-06-27,-0.004342502071250997
2024-06-28,0.006551720270855021
2024-07-01,-0.03849479768786126
2024-07-02,-0.0020785222291797244
2024-07-03,0.0008587552448865218
2024-07-04,-0.013961103939227193
2024-07-05,0.007743851252458112
2024-07-08,0.003355311803245148
2024-07-09,-0.0021701895519124505
2024-07-10,-0.0027311406228888516
2024-07-11,0.009928052759616288
2024-07-12,0.03928913586494607
2024-07-23,-0.016423620129870163
2024-07-24,-0.006923203771482907
2024-07-25,-0.006858702995894105
2024-07-26,0.0011345202403076238
2024-07-29,0.017817158845677583
2024-07-30,0.0009788046205586826
2024-07-31,0.01663723366338097
2024-08-01,-0.03042816778745357
2024-08-02,-0.03656014808655373
2024-08-05,-0.06555370321872549
2024-08-06,0.05197966347190592
2024-08-07,0.02567580579167625
2024-08-08,-0.0009165296943930835
2024-08-09,-4.262671057623663e-05
2024-08-13,0.027308794911118383
2024-08-14,-0.010345766403484946
2024-08-15,0.009978817056396116
2024-08-28,0.009389041095890316
2024-08-29,0.005227408412483015
2024-09-03,0.015787210231814598
2024-09-04,-0.02091859428271705
2024-09-05,-0.0002
2024-09-06,-0.012809707124625917
2024-09-09,0.005552380828053972
2024-09-10,0.011266907164229612
2024-09-11,-0.040268871266452864
2024-09-12,0.014699661508704033
2024-09-13,0.0020535211267604715
2024-09-19,0.00020160642570286064
2024-09-20,-0.0014043356081894442
2024-09-26,0.02296748006026274
2024-09-27,0.008323188939351144
2024-09-30,-0.030799876622852013
2024-10-01,0.015667924115641614
2024-10-02,-0.00813796275734185
2024-10-03,-0.002272205034226915
2024-10-04,0.0068929375212588104
2024-10-07,0.008947049649314996
2024-10-08,-0.011702101406499953
2024-10-09,0.009370222148644523
2024-10-10,-0.010366231639314567
2024-10-11,0.013710894523229846
2024-10-15,0.002415062761506248
2024-10-16,-0.05836379760041734
2024-10-21,0.00222886884108251
2024-10-22,-0.011546177411836299
2024-10-23,-0.003207750554727412
2024-10-24,0.0014398410645786088
2024-10-25,-0.005815124628038563
2024-10-28,0.01830700015431939
2024-10-29,0.006689333615257284
2024-10-30,0.00794946347784762
2024-10-31,0.00017916374624026788
2024-11-01,-0.007734697608585105
2024-11-05,0.005573432008594056
2024-11-06,0.011045555344783697
2024-11-07,0.008312571928162057
2024-11-08,-0.003707845130868265
2024-11-11,0.0005135789880321208
2024-11-12,-0.0031060409055679757
2024-11-13,-0.0038598417252630707
2024-11-14,-0.001133706816059754
2024-11-15,-0.0044520208915039316
2024-11-18,0.005788735908173096
2024-11-25,-0.0020424689083371693
2024-11-26,-0.00712201199815412
2024-11-27,0.012531902510003667
2024-11-28,0.012682457580733476
2024-11-29,0.00041595318755780506
2024-12-03,0.0022786560176259797
2024-12-04,0.0007178321678321447
2024-12-05,-0.0002
2024-12-09,0.015545061810216178
2024-12-10,-0.0006070159864643609
2024-12-11,-0.0006562839187505798
2024-12-12,0.01002182633067199
2024-12-13,0.0038760869565217294
2024-12-19,0.008106595365418889
2024-12-20,0.0076646847828791605
2024-12-23,0.004016332337096063
2024-12-24,-0.007737688442211032
2024-12-27,0.003915226337448652
2024-12-30,-0.00682056648423251
2025-01-06,-0.009566757190658342
2025-01-07,-0.0015630070154126685
2025-01-08,0.0015363960792248623
2025-01-09,-0.0013772063459131891
2025-01-10,0.005440694465258937
2025-01-21,0.01428257552292398
2025-01-22,0.029658418245743865
2025-01-23,0.004308684286465929
2025-01-24,0.0003527622423253802
2025-01-27,-0.007843002369382148
2025-01-28,0.0042236041682628235
2025-01-29,0.0068121938565242355
2025-01-30,0.0071374437802977945
2025-01-31,0.0014337829110884325
2025-02-03,-0.015902976571055223
2025-02-04,-0.0011322352299669906
2025-02-05,0.0009529983136400947
2025-02-06,0.008481141521629387
2025-02-07,-0.0006394849764622442
2025-02-10,0.005752205734150388
2025-02-12,0.0021015836686658143
2025-02-13,0.015677744707473715
2025-02-14,0.018982882762066305
2025-02-17,0.010087338697402734
2025-02-18,0.05038823767145981
2025-02-27,0.008195802098950522
2025-02-28,-0.01332510604280015
2025-03-03,0.012979351032448294
2025-03-04,-0.014269073966220125
2025-03-05,0.0025645567773583183
2025-03-06,0.017136036466805716
2025-03-07,-0.004325973265684469
2025-03-10,0.010214621360734928
2025-03-11,-0.012111384606721497
2025-03-12,0.005233889645544265
2025-03-13,0.029166306027820645
2025-03-25,-0.0013806797853309848
2025-03-26,0.01611921051688925
2025-03-27,0.008213769520922343
2025-03-28,-0.005899300699300802
2025-03-31,-0.024328776931467476
2025-04-01,0.0012422027697644555
2025-04-02,0.004794984645454834
2025-04-03,0.004057406496700592
2025-04-04,-0.0107190698363324
2025-04-07,-0.022607518871305726
2025-04-08,0.04305700357430452
2025-04-09,-0.011894868662411788
2025-04-10,0.061169991479216715
2025-04-11,0.00888737914247673
2025-04-14,0.037131416090280256
2025-04-15,-0.008950508950508973
2025-04-16,-0.02144119087119081
2025-04-17,0.008575163996821818
2025-04-18,0.011091871007373074
2025-04-21,-0.006089969028182078
2025-04-22,0.002777333041292425
2025-04-23,0.01083161094073575
2025-04-24,0.00201722048564837
2025-04-25,0.01485509709489923
2025-04-28,0.00791071193761207
2025-04-30,0.003153899655945872
2025-05-01,0.0009567191303212358
2025-05-02,0.00018845300077541556
2025-05-07,0.003044422932477894
2025-05-08,0.004057259735511126
2025-05-09,0.013419463615049301
2025-05-12,0.009687674421833901
2025-05-13,0.005069612908841655
2025-05-14,0.0021081132344979566
2025-05-15,-0.008803589324297206
2025-05-16,0.013902907039879656
2025-05-19,-0.01554693500941453
2025-05-27,0.005115822388993086
2025-05-28,-0.008709175738724761
2025-05-29,-0.008471917163476617
2025-05-30,0.006237312389816263
2025-06-02,-0.002126905352711761
2025-06-03,0.008170515097690956
2025-06-04,0.006846130157132957
2025-06-05,0.009930766218017377
2025-06-06,-0.008362212587564699
2025-06-09,0.03495475113122182
2025-06-10,0.0027141259028834242
2025-06-11,0.0017113864677557097
2025-06-12,-0.012060397196261697
2025-07-01,-0.008722620414112002
2025-07-02,0.04147784599857016
2025-07-03,0.0032482758620688613
2025-07-04,-0.011082016036655174
2025-07-07,0.0017845331598579158
2025-07-08,0.0023078009949472843
2025-07-09,0.0168982263816437
2025-07-10,-0.0010207536431421692
2025-07-11,-0.00011295909984254185
2025-07-14,-0.0010001026829691503
2025-07-18,-0.0033970060597826816
2025-07-22,-0.011770139152658364
2025-07-23,0.04169692864665762
2025-07-24,0.004634894530321487
2025-07-25,-0.002478093038981466
2025-07-28,0.0015499323625037219
2025-07-29,0.003244740806778791
2025-07-30,0.00492808133910073
2025-07-31,0.0018297672911388265
2025-08-01,0.0019434517436254593
2025-08-04,0.0007146191445539453
2025-08-05,0.0025560950165019504
2025-08-06,0.0068955954859555545
2025-08-07,0.01081749885850821
2025-08-08,0.014491649741523024
2025-08-12,-0.002631306937078822
2025-08-13,0.003348568986922168
2025-08-14,-0.003054606500134294
2025-08-15,-0.0019142857142856683
2025-08-27,-0.007520644216691096
2025-08-28,-0.009049557522123908
2025-09-02,0.007840500297796349
2025-09-03,-0.007880945347119606
2025-09-05,0.005784996738421344
2025-09-08,0.02086602060914354
2025-09-09,0.006659456516066764
2025-09-10,0.006547140236254523
2025-09-11,-0.0030305863641230117
2025-09-12,-0.0099749488520118
2025-09-25,-0.008880888353369665
2025-09-26,-0.002753379743730488
2025-09-29,0.052183173588924436
2025-09-30,-0.02822912592505984
2025-10-01,-0.022034627524323485
2025-10-02,-0.0020453762996869144
2025-10-03,0.010019167333446256
2025-10-06,0.0035243281936951734
2025-10-07,-0.004899123953593468
2025-10-08,0.011210614605213193
2025-10-09,0.012164565925007979
2025-10-10,-0.00465034686256575
2025-10-14,-0.011611440313954634
2025-10-15,0.00801435479445276
2025-10-16,-0.0008809343902290382
2025-10-22,0.007994596821823996
2025-10-23,0.0032098571142778125
2025-10-24,0.0003780898314752025
2025-10-27,0.010426414082708339
2025-10-28,-0.016096928959247633
2025-10-29,-0.01067457412045628
2025-10-30,0.010954252428369438
2025-10-31,0.0028363146845973774
2025-11-04,9.777128874797449e-05
2025-11-05,-0.005153030192460614
2025-11-06,0.006766907300921859
2025-11-07,-0.001764922849030622
2025-11-10,0.00942562242036814
