date,year,month,dow,sym,name,sector,direction,open_price,entry_price,exit_price,signal_ret,gross_ret,net_ret,pnl_gross,pnl_net,mae_ret,win
2025-02-04,2025,2,1,6861.T,キーエンス,半導体,SHORT,64320.0,63230.0,63050.0,-1.695,0.285,0.245,28549.0,24549.0,-0.268,True
2025-02-12,2025,2,2,6861.T,キーエンス,半導体,LONG,62230.0,63180.0,62850.0,1.527,-0.522,-0.562,-52232.0,-56232.0,-1.108,False
2025-02-14,2025,2,4,6861.T,キーエンス,半導体,SHORT,64300.0,63530.0,63850.0,-1.198,-0.501,-0.541,-50117.0,-54117.0,-0.563,False
2025-02-17,2025,2,0,6861.T,キーエンス,半導体,LONG,63610.0,64630.0,64440.0,1.604,-0.294,-0.334,-29398.0,-33398.0,-0.866,False
2025-02-19,2025,2,2,6861.T,キーエンス,半導体,SHORT,64200.0,63640.0,63720.0,-0.872,-0.126,-0.166,-12555.0,-16555.0,-0.438,False
2025-02-21,2025,2,4,6861.T,キーエンス,半導体,SHORT,63010.0,62680.0,62660.0,-0.524,0.032,-0.008,3192.0,-808.0,-0.54,False
2025-02-26,2025,2,2,6861.T,キーエンス,半導体,SHORT,61580.0,61050.0,60720.0,-0.861,0.543,0.503,54348.0,50348.0,-0.212,True
2025-02-28,2025,2,4,6861.T,キーエンス,半導体,SHORT,60180.0,59340.0,59090.0,-1.396,0.423,0.383,42308.0,38308.0,-0.135,True
2025-03-03,2025,3,0,6861.T,キーエンス,半導体,SHORT,60030.0,59400.0,59800.0,-1.049,-0.669,-0.709,-66890.0,-70890.0,-0.95,False
2025-03-04,2025,3,1,6861.T,キーエンス,半導体,LONG,60010.0,60500.0,60710.0,0.817,0.347,0.307,34711.0,30711.0,-0.43,True
2025-03-05,2025,3,2,6861.T,キーエンス,半導体,LONG,61060.0,61490.0,61630.0,0.704,0.228,0.188,22768.0,18768.0,-0.407,True
2025-03-06,2025,3,3,6861.T,キーエンス,半導体,SHORT,61790.0,61500.0,61500.0,-0.469,0.0,-0.04,0.0,-4000.0,-0.678,False
2025-03-07,2025,3,4,6861.T,キーエンス,半導体,LONG,59500.0,59690.0,59900.0,0.319,0.352,0.312,35182.0,31182.0,-0.168,True
2025-03-10,2025,3,0,6861.T,キーエンス,半導体,SHORT,60300.0,59990.0,60950.0,-0.514,-1.575,-1.615,-157506.0,-161506.0,-1.913,False
2025-03-11,2025,3,1,6861.T,キーエンス,半導体,SHORT,60450.0,59790.0,60040.0,-1.092,-0.416,-0.456,-41639.0,-45639.0,-0.532,False
2025-03-12,2025,3,2,6861.T,キーエンス,半導体,SHORT,61180.0,60800.0,60870.0,-0.621,-0.115,-0.155,-11500.0,-15500.0,-0.344,False
2025-03-13,2025,3,3,6861.T,キーエンス,半導体,LONG,61150.0,61410.0,60970.0,0.425,-0.716,-0.756,-71650.0,-75650.0,-0.749,False
2025-03-14,2025,3,4,6861.T,キーエンス,半導体,LONG,60200.0,60760.0,60900.0,0.93,0.23,0.19,23041.0,19041.0,-0.115,True
2025-03-18,2025,3,1,6861.T,キーエンス,半導体,SHORT,61900.0,61270.0,61430.0,-1.018,-0.26,-0.3,-26046.0,-30046.0,-0.681,False
2025-03-19,2025,3,2,6861.T,キーエンス,半導体,LONG,60560.0,61050.0,61440.0,0.809,0.639,0.599,63882.0,59882.0,-0.049,True
2025-03-21,2025,3,4,6861.T,キーエンス,半導体,SHORT,61290.0,60970.0,61470.0,-0.522,-0.813,-0.853,-81340.0,-85340.0,-0.942,False
2025-03-24,2025,3,0,6861.T,キーエンス,半導体,LONG,61670.0,62000.0,61600.0,0.535,-0.645,-0.685,-64516.0,-68516.0,-0.871,False
2025-03-25,2025,3,1,6861.T,キーエンス,半導体,SHORT,62000.0,61540.0,61190.0,-0.742,0.572,0.532,57199.0,53199.0,-0.146,True
2025-03-26,2025,3,2,6861.T,キーエンス,半導体,LONG,61100.0,61310.0,61110.0,0.344,-0.326,-0.366,-32621.0,-36621.0,-0.391,False
2025-03-28,2025,3,4,6861.T,キーエンス,半導体,SHORT,61000.0,60280.0,59960.0,-1.18,0.534,0.494,53369.0,49369.0,-0.166,True
2025-04-01,2025,4,1,6861.T,キーエンス,半導体,SHORT,59260.0,58530.0,58670.0,-1.232,-0.239,-0.279,-23862.0,-27862.0,-0.341,False
2025-04-03,2025,4,3,6861.T,キーエンス,半導体,LONG,54820.0,55910.0,56310.0,1.988,0.715,0.675,71544.0,67544.0,0.0,True
2025-04-04,2025,4,4,6861.T,キーエンス,半導体,LONG,54000.0,54290.0,54300.0,0.537,0.018,-0.022,1842.0,-2158.0,-0.829,False
2025-04-07,2025,4,0,6861.T,キーエンス,半導体,LONG,49910.0,50250.0,51280.0,0.681,2.05,2.01,204975.0,200975.0,-0.697,True
2025-04-08,2025,4,1,6861.T,キーエンス,半導体,LONG,53160.0,53780.0,54610.0,1.166,1.543,1.503,154332.0,150332.0,-0.149,True
2025-04-09,2025,4,2,6861.T,キーエンス,半導体,SHORT,52930.0,52370.0,53430.0,-1.058,-1.984,-2.024,-198390.0,-202390.0,-1.984,False
2025-04-10,2025,4,3,6861.T,キーエンス,半導体,SHORT,59000.0,57800.0,58480.0,-2.034,-1.163,-1.203,-116279.0,-120279.0,-2.15,False
2025-04-11,2025,4,4,6861.T,キーエンス,半導体,SHORT,55480.0,55190.0,55140.0,-0.523,0.091,0.051,9068.0,5068.0,-0.469,True
2025-04-17,2025,4,3,6861.T,キーエンス,半導体,SHORT,56910.0,56630.0,56980.0,-0.492,-0.614,-0.654,-61425.0,-65425.0,-0.754,False
2025-04-18,2025,4,4,6861.T,キーエンス,半導体,SHORT,58200.0,57600.0,57820.0,-1.031,-0.38,-0.42,-38049.0,-42049.0,-0.484,False
2025-04-21,2025,4,0,6861.T,キーエンス,半導体,SHORT,58150.0,57970.0,57900.0,-0.31,0.121,0.081,12090.0,8090.0,-0.327,True
2025-04-22,2025,4,1,6861.T,キーエンス,半導体,SHORT,58090.0,57600.0,57440.0,-0.844,0.279,0.239,27855.0,23855.0,-0.121,True
2025-04-28,2025,4,0,6861.T,キーエンス,半導体,SHORT,62770.0,62120.0,61490.0,-1.036,1.025,0.985,102456.0,98456.0,-0.161,True
2025-04-30,2025,4,2,6861.T,キーエンス,半導体,SHORT,61230.0,60020.0,60130.0,-1.976,-0.183,-0.223,-18294.0,-22294.0,-0.365,False
2025-05-01,2025,5,3,6861.T,キーエンス,半導体,LONG,60400.0,60960.0,61390.0,0.927,0.705,0.665,70538.0,66538.0,-0.574,True
2025-05-07,2025,5,2,6861.T,キーエンス,半導体,SHORT,64090.0,63490.0,63700.0,-0.936,-0.33,-0.37,-32967.0,-36967.0,-0.611,False
2025-05-09,2025,5,4,6861.T,キーエンス,半導体,SHORT,63650.0,63190.0,63180.0,-0.723,0.016,-0.024,1583.0,-2417.0,-0.205,False
2025-05-12,2025,5,0,6861.T,キーエンス,半導体,LONG,63110.0,63320.0,63500.0,0.333,0.284,0.244,28427.0,24427.0,-0.111,True
2025-05-14,2025,5,2,6861.T,キーエンス,半導体,SHORT,64370.0,63250.0,63170.0,-1.74,0.127,0.087,12664.0,8664.0,-0.347,True
2025-05-16,2025,5,4,6861.T,キーエンス,半導体,SHORT,64250.0,63960.0,64160.0,-0.451,-0.312,-0.352,-31172.0,-35172.0,-0.358,False
2025-05-19,2025,5,0,6861.T,キーエンス,半導体,LONG,63800.0,64190.0,64510.0,0.611,0.499,0.459,49852.0,45852.0,0.0,True
2025-05-26,2025,5,0,6861.T,キーエンス,半導体,LONG,61070.0,61440.0,61640.0,0.606,0.326,0.286,32552.0,28552.0,-0.016,True
2025-05-27,2025,5,1,6861.T,キーエンス,半導体,LONG,61330.0,61550.0,61470.0,0.359,-0.13,-0.17,-12998.0,-16998.0,-0.195,False
2025-05-28,2025,5,2,6861.T,キーエンス,半導体,SHORT,62330.0,62030.0,62000.0,-0.481,0.048,0.008,4839.0,839.0,-0.193,True
2025-05-29,2025,5,3,6861.T,キーエンス,半導体,LONG,61640.0,62250.0,62230.0,0.99,-0.032,-0.072,-3213.0,-7213.0,-0.112,False
2025-06-02,2025,6,0,6861.T,キーエンス,半導体,SHORT,60260.0,59790.0,59430.0,-0.78,0.606,0.566,60575.0,56575.0,-0.05,True
2025-06-05,2025,6,3,6861.T,キーエンス,半導体,SHORT,58980.0,58550.0,58480.0,-0.729,0.12,0.08,11970.0,7970.0,-0.205,True
2025-06-06,2025,6,4,6861.T,キーエンス,半導体,LONG,57800.0,58150.0,58170.0,0.606,0.034,-0.006,3439.0,-561.0,-0.258,False
2025-06-12,2025,6,3,6861.T,キーエンス,半導体,SHORT,59900.0,59530.0,59520.0,-0.618,0.017,-0.023,1680.0,-2320.0,-0.151,False
2025-06-13,2025,6,4,6861.T,キーエンス,半導体,SHORT,59080.0,58320.0,57850.0,-1.286,0.812,0.772,81245.0,77245.0,-0.069,True
2025-06-17,2025,6,1,6861.T,キーエンス,半導体,LONG,57170.0,57460.0,57130.0,0.507,-0.574,-0.614,-57431.0,-61431.0,-0.592,False
2025-06-19,2025,6,3,6861.T,キーエンス,半導体,SHORT,57340.0,57150.0,56830.0,-0.331,0.563,0.523,56308.0,52308.0,-0.122,True
2025-06-23,2025,6,0,6861.T,キーエンス,半導体,SHORT,55460.0,54920.0,55100.0,-0.974,-0.327,-0.367,-32668.0,-36668.0,-0.435,False
2025-06-25,2025,6,2,6861.T,キーエンス,半導体,SHORT,56300.0,55490.0,55200.0,-1.439,0.525,0.485,52536.0,48536.0,0.0,True
2025-06-26,2025,6,3,6861.T,キーエンス,半導体,LONG,55200.0,55580.0,56680.0,0.688,1.979,1.939,197913.0,193913.0,-0.036,True
2025-06-27,2025,6,4,6861.T,キーエンス,半導体,LONG,58380.0,58600.0,58690.0,0.377,0.154,0.114,15358.0,11358.0,-0.529,True
2025-06-30,2025,6,0,6861.T,キーエンス,半導体,SHORT,58980.0,58650.0,58470.0,-0.56,0.308,0.268,30785.0,26785.0,-0.543,True
2025-07-01,2025,7,1,6861.T,キーエンス,半導体,SHORT,58100.0,57350.0,56780.0,-1.291,1.004,0.964,100387.0,96387.0,-0.105,True
2025-07-04,2025,7,4,6861.T,キーエンス,半導体,LONG,56800.0,57140.0,56820.0,0.599,-0.56,-0.6,-56003.0,-60003.0,-0.648,False
2025-07-07,2025,7,0,6861.T,キーエンス,半導体,LONG,56510.0,56700.0,56690.0,0.336,-0.018,-0.058,-1764.0,-5764.0,-0.229,False
2025-07-08,2025,7,1,6861.T,キーエンス,半導体,LONG,56800.0,57040.0,56930.0,0.423,-0.193,-0.233,-19285.0,-23285.0,-0.491,False
2025-07-10,2025,7,3,6861.T,キーエンス,半導体,SHORT,56170.0,55480.0,55510.0,-1.228,-0.054,-0.094,-5404.0,-9404.0,-0.234,False
2025-07-11,2025,7,4,6861.T,キーエンス,半導体,SHORT,56260.0,55670.0,55720.0,-1.049,-0.09,-0.13,-8973.0,-12973.0,-0.269,False
2025-07-15,2025,7,1,6861.T,キーエンス,半導体,SHORT,55550.0,55120.0,55590.0,-0.774,-0.845,-0.885,-84548.0,-88548.0,-0.97,False
2025-07-16,2025,7,2,6861.T,キーエンス,半導体,SHORT,55970.0,55700.0,55770.0,-0.482,-0.126,-0.166,-12552.0,-16552.0,-0.872,False
2025-07-22,2025,7,1,6861.T,キーエンス,半導体,LONG,55080.0,55430.0,54880.0,0.635,-0.992,-1.032,-99224.0,-103224.0,-1.01,False
2025-07-23,2025,7,2,6861.T,キーエンス,半導体,LONG,55230.0,55860.0,56970.0,1.141,1.987,1.947,198711.0,194711.0,-0.269,True
2025-07-28,2025,7,0,6861.T,キーエンス,半導体,LONG,57770.0,58120.0,58140.0,0.606,0.034,-0.006,3441.0,-559.0,-0.361,False
2025-07-29,2025,7,1,6861.T,キーエンス,半導体,SHORT,57740.0,57510.0,57500.0,-0.398,0.017,-0.023,1739.0,-2261.0,-0.398,False
2025-07-30,2025,7,2,6861.T,キーエンス,半導体,SHORT,55500.0,54970.0,55200.0,-0.955,-0.417,-0.457,-41667.0,-45667.0,-0.83,False
2025-07-31,2025,7,3,6861.T,キーエンス,半導体,LONG,55300.0,55630.0,55420.0,0.597,-0.377,-0.417,-37749.0,-41749.0,-1.15,False
2025-08-05,2025,8,1,6861.T,キーエンス,半導体,SHORT,57790.0,57130.0,57200.0,-1.142,-0.122,-0.162,-12238.0,-16238.0,-0.262,False
2025-08-07,2025,8,3,6861.T,キーエンス,半導体,SHORT,55450.0,55240.0,55420.0,-0.379,-0.325,-0.365,-32479.0,-36479.0,-1.11,False
2025-08-08,2025,8,4,6861.T,キーエンス,半導体,LONG,55200.0,55850.0,56230.0,1.178,0.68,0.64,68039.0,64039.0,-0.018,True
2025-08-12,2025,8,1,6861.T,キーエンス,半導体,LONG,55300.0,56390.0,55940.0,1.971,-0.798,-0.838,-79801.0,-83801.0,-1.135,False
2025-08-18,2025,8,0,6861.T,キーエンス,半導体,LONG,55590.0,56280.0,56680.0,1.241,0.711,0.671,71073.0,67073.0,-0.036,True
2025-08-19,2025,8,1,6861.T,キーエンス,半導体,LONG,56600.0,56830.0,56350.0,0.406,-0.845,-0.885,-84462.0,-88462.0,-1.073,False
2025-08-20,2025,8,2,6861.T,キーエンス,半導体,LONG,56650.0,57190.0,56150.0,0.953,-1.818,-1.858,-181850.0,-185850.0,-1.888,False
2025-08-21,2025,8,3,6861.T,キーエンス,半導体,SHORT,57070.0,56510.0,56790.0,-0.981,-0.493,-0.533,-49304.0,-53304.0,-0.65,False
2025-08-22,2025,8,4,6861.T,キーエンス,半導体,SHORT,56000.0,55710.0,56270.0,-0.518,-0.995,-1.035,-99520.0,-103520.0,-1.311,False
2025-08-25,2025,8,0,6861.T,キーエンス,半導体,LONG,57230.0,57420.0,57650.0,0.332,0.401,0.361,40056.0,36056.0,-0.209,True
2025-08-26,2025,8,1,6861.T,キーエンス,半導体,SHORT,56860.0,56510.0,57150.0,-0.616,-1.12,-1.16,-111986.0,-115986.0,-1.275,False
2025-08-27,2025,8,2,6861.T,キーエンス,半導体,SHORT,57320.0,56620.0,56460.0,-1.221,0.283,0.243,28339.0,24339.0,-0.053,True
2025-08-28,2025,8,3,6861.T,キーエンス,半導体,LONG,56330.0,56940.0,56810.0,1.083,-0.228,-0.268,-22831.0,-26831.0,-0.755,False
2025-09-01,2025,9,0,6861.T,キーエンス,半導体,SHORT,56500.0,56260.0,56240.0,-0.425,0.036,-0.004,3556.0,-444.0,-0.723,False
2025-09-02,2025,9,1,6861.T,キーエンス,半導体,LONG,56970.0,57180.0,57090.0,0.369,-0.157,-0.197,-15740.0,-19740.0,-0.367,False
2025-09-03,2025,9,2,6861.T,キーエンス,半導体,LONG,56800.0,57520.0,57920.0,1.268,0.695,0.655,69541.0,65541.0,-0.139,True
2025-09-04,2025,9,3,6861.T,キーエンス,半導体,SHORT,57130.0,56790.0,56730.0,-0.595,0.106,0.066,10576.0,6576.0,-0.281,True
2025-09-08,2025,9,0,6861.T,キーエンス,半導体,LONG,57200.0,57920.0,56590.0,1.259,-2.296,-2.336,-229627.0,-233627.0,-2.383,False
2025-09-09,2025,9,1,6861.T,キーエンス,半導体,LONG,56120.0,56320.0,55040.0,0.356,-2.273,-2.313,-227273.0,-231273.0,-2.521,False
2025-09-10,2025,9,2,6861.T,キーエンス,半導体,LONG,54770.0,55140.0,55350.0,0.676,0.381,0.341,38085.0,34085.0,-0.036,True
2025-09-11,2025,9,3,6861.T,キーエンス,半導体,SHORT,55480.0,55290.0,55690.0,-0.342,-0.718,-0.758,-71826.0,-75826.0,-0.878,False
2025-09-16,2025,9,1,6861.T,キーエンス,半導体,SHORT,56700.0,56510.0,56800.0,-0.335,-0.511,-0.551,-51056.0,-55056.0,-0.633,False
2025-09-17,2025,9,2,6861.T,キーエンス,半導体,LONG,55850.0,56050.0,56540.0,0.358,0.874,0.834,87422.0,83422.0,-0.143,True
2025-09-18,2025,9,3,6861.T,キーエンス,半導体,LONG,56200.0,56380.0,56660.0,0.32,0.497,0.457,49663.0,45663.0,-0.266,True
2025-09-22,2025,9,0,6861.T,キーエンス,半導体,LONG,55180.0,56060.0,56070.0,1.595,0.018,-0.022,1784.0,-2216.0,-0.392,False
2025-09-24,2025,9,2,6861.T,キーエンス,半導体,SHORT,55500.0,55290.0,55480.0,-0.378,-0.342,-0.382,-34247.0,-38247.0,-0.665,False
2025-09-25,2025,9,3,6861.T,キーエンス,半導体,SHORT,55400.0,54940.0,55130.0,-0.83,-0.345,-0.385,-34464.0,-38464.0,-0.597,False
2025-09-26,2025,9,4,6861.T,キーエンス,半導体,LONG,55380.0,55560.0,55700.0,0.325,0.252,0.212,25198.0,21198.0,0.0,True
2025-09-29,2025,9,0,6861.T,キーエンス,半導体,SHORT,56190.0,55580.0,55000.0,-1.086,1.055,1.015,105455.0,101455.0,-0.09,True
2025-09-30,2025,9,1,6861.T,キーエンス,半導体,LONG,54800.0,55100.0,55370.0,0.547,0.49,0.45,49002.0,45002.0,-0.345,True
2025-10-01,2025,10,2,6861.T,キーエンス,半導体,LONG,54700.0,55240.0,55430.0,0.987,0.344,0.304,34395.0,30395.0,-0.109,True
2025-10-07,2025,10,1,6861.T,キーエンス,半導体,SHORT,62290.0,61230.0,60560.0,-1.702,1.106,1.066,110634.0,106634.0,-0.065,True
2025-10-08,2025,10,2,6861.T,キーエンス,半導体,SHORT,60110.0,59750.0,59170.0,-0.599,0.98,0.94,98023.0,94023.0,-0.267,True
2025-10-09,2025,10,3,6861.T,キーエンス,半導体,LONG,59240.0,59590.0,59200.0,0.591,-0.654,-0.694,-65447.0,-69447.0,-0.671,False
2025-10-10,2025,10,4,6861.T,キーエンス,半導体,LONG,59140.0,59630.0,59530.0,0.829,-0.168,-0.208,-16770.0,-20770.0,-0.335,False
2025-10-14,2025,10,1,6861.T,キーエンス,半導体,LONG,58540.0,58780.0,57450.0,0.41,-2.263,-2.303,-226267.0,-230267.0,-2.297,False
2025-10-15,2025,10,2,6861.T,キーエンス,半導体,LONG,57000.0,57510.0,57760.0,0.895,0.435,0.395,43471.0,39471.0,-0.974,True
2025-10-17,2025,10,4,6861.T,キーエンス,半導体,LONG,58280.0,58760.0,58830.0,0.824,0.119,0.079,11913.0,7913.0,-0.153,True
2025-10-20,2025,10,0,6861.T,キーエンス,半導体,LONG,59800.0,60510.0,61240.0,1.187,1.206,1.166,120641.0,116641.0,-0.033,True
2025-10-21,2025,10,1,6861.T,キーエンス,半導体,LONG,61000.0,61240.0,61440.0,0.393,0.327,0.287,32658.0,28658.0,-0.082,True
2025-10-22,2025,10,2,6861.T,キーエンス,半導体,LONG,60400.0,60720.0,60700.0,0.53,-0.033,-0.073,-3294.0,-7294.0,-0.346,False
2025-10-23,2025,10,3,6861.T,キーエンス,半導体,SHORT,60100.0,59650.0,60220.0,-0.749,-0.947,-0.987,-94653.0,-98653.0,-1.323,False
2025-10-24,2025,10,4,6861.T,キーエンス,半導体,LONG,60350.0,61120.0,61440.0,1.276,0.524,0.484,52356.0,48356.0,-0.065,True
2025-10-27,2025,10,0,6861.T,キーエンス,半導体,LONG,61610.0,62080.0,62400.0,0.763,0.515,0.475,51546.0,47546.0,-0.532,True
2025-10-29,2025,10,2,6861.T,キーエンス,半導体,LONG,60670.0,61160.0,61710.0,0.808,0.899,0.859,89928.0,85928.0,-0.491,True
2025-10-30,2025,10,3,6861.T,キーエンス,半導体,LONG,60640.0,62820.0,61720.0,3.595,-1.751,-1.791,-175103.0,-179103.0,-2.053,False
2025-10-31,2025,10,4,6861.T,キーエンス,半導体,SHORT,59340.0,58220.0,57890.0,-1.887,0.57,0.53,57005.0,53005.0,-0.581,True
2025-11-05,2025,11,2,6861.T,キーエンス,半導体,SHORT,56200.0,55520.0,55670.0,-1.21,-0.269,-0.309,-26944.0,-30944.0,-0.502,False
2025-11-06,2025,11,3,6861.T,キーエンス,半導体,SHORT,56090.0,55880.0,55750.0,-0.374,0.233,0.193,23318.0,19318.0,-0.374,True
2025-11-07,2025,11,4,6861.T,キーエンス,半導体,LONG,56170.0,56380.0,55190.0,0.374,-2.111,-2.151,-211068.0,-215068.0,-2.324,False
2025-11-10,2025,11,0,6861.T,キーエンス,半導体,SHORT,55290.0,55030.0,55230.0,-0.47,-0.362,-0.402,-36212.0,-40212.0,-0.686,False
2025-11-12,2025,11,2,6861.T,キーエンス,半導体,LONG,55450.0,56390.0,56380.0,1.695,-0.018,-0.058,-1773.0,-5773.0,-0.408,False
2025-11-14,2025,11,4,6861.T,キーエンス,半導体,LONG,55010.0,55540.0,55480.0,0.963,-0.108,-0.148,-10803.0,-14803.0,-0.324,False
2025-11-17,2025,11,0,6861.T,キーエンス,半導体,LONG,54980.0,55440.0,55200.0,0.837,-0.433,-0.473,-43290.0,-47290.0,-0.487,False
2025-11-18,2025,11,1,6861.T,キーエンス,半導体,SHORT,54090.0,53700.0,53560.0,-0.721,0.261,0.221,26139.0,22139.0,-0.167,True
2025-11-19,2025,11,2,6861.T,キーエンス,半導体,SHORT,53630.0,53330.0,53470.0,-0.559,-0.262,-0.302,-26183.0,-30183.0,-0.947,False
2025-11-21,2025,11,4,6861.T,キーエンス,半導体,LONG,53070.0,53640.0,54240.0,1.074,1.119,1.079,111857.0,107857.0,-0.205,True
2025-11-25,2025,11,1,6861.T,キーエンス,半導体,SHORT,54990.0,54520.0,54010.0,-0.855,0.944,0.904,94427.0,90427.0,-0.22,True
2025-11-28,2025,11,4,6861.T,キーエンス,半導体,SHORT,53050.0,52850.0,52900.0,-0.377,-0.095,-0.135,-9452.0,-13452.0,-0.189,False
2025-12-02,2025,12,1,6861.T,キーエンス,半導体,SHORT,52230.0,51620.0,51770.0,-1.168,-0.29,-0.33,-28974.0,-32974.0,-0.673,False
2025-12-03,2025,12,2,6861.T,キーエンス,半導体,SHORT,52610.0,52350.0,52420.0,-0.494,-0.134,-0.174,-13354.0,-17354.0,-0.21,False
2025-12-04,2025,12,3,6861.T,キーエンス,半導体,LONG,53000.0,53610.0,55130.0,1.151,2.835,2.795,283529.0,279529.0,-0.075,True
2025-12-05,2025,12,4,6861.T,キーエンス,半導体,SHORT,55070.0,54820.0,54430.0,-0.454,0.717,0.677,71652.0,67652.0,-0.218,True
2025-12-08,2025,12,0,6861.T,キーエンス,半導体,LONG,54270.0,54740.0,54910.0,0.866,0.311,0.271,31056.0,27056.0,-0.512,True
2025-12-09,2025,12,1,6861.T,キーエンス,半導体,SHORT,54280.0,54000.0,54190.0,-0.516,-0.351,-0.391,-35062.0,-39062.0,-0.424,False
2025-12-10,2025,12,2,6861.T,キーエンス,半導体,LONG,55240.0,55710.0,55060.0,0.851,-1.167,-1.207,-116676.0,-120676.0,-1.167,False
2025-12-11,2025,12,3,6861.T,キーエンス,半導体,SHORT,56000.0,55070.0,54790.0,-1.661,0.511,0.471,51104.0,47104.0,-0.236,True
2025-12-15,2025,12,0,6861.T,キーエンス,半導体,LONG,56000.0,56550.0,56270.0,0.982,-0.495,-0.535,-49514.0,-53514.0,-0.619,False
2025-12-19,2025,12,4,6861.T,キーエンス,半導体,SHORT,56920.0,55970.0,55830.0,-1.669,0.251,0.211,25076.0,21076.0,-0.107,True
2025-12-22,2025,12,0,6861.T,キーエンス,半導体,SHORT,56440.0,56210.0,56380.0,-0.408,-0.302,-0.342,-30153.0,-34153.0,-0.443,False
2025-12-23,2025,12,1,6861.T,キーエンス,半導体,LONG,57300.0,57600.0,57670.0,0.524,0.122,0.082,12153.0,8153.0,-0.712,True
2025-12-24,2025,12,2,6861.T,キーエンス,半導体,LONG,57280.0,57900.0,57800.0,1.082,-0.173,-0.213,-17271.0,-21271.0,-0.311,False
2026-01-06,2026,1,1,6861.T,キーエンス,半導体,LONG,57630.0,57860.0,57360.0,0.399,-0.864,-0.904,-86415.0,-90415.0,-0.899,False
2026-01-07,2026,1,2,6861.T,キーエンス,半導体,LONG,56250.0,56510.0,56600.0,0.462,0.159,0.119,15926.0,11926.0,-0.142,True
2026-01-09,2026,1,4,6861.T,キーエンス,半導体,LONG,56300.0,56870.0,57290.0,1.012,0.739,0.699,73853.0,69853.0,-1.09,True
2026-01-13,2026,1,1,6861.T,キーエンス,半導体,SHORT,59400.0,58590.0,58540.0,-1.364,0.085,0.045,8541.0,4541.0,-0.459,True
2026-01-14,2026,1,2,6861.T,キーエンス,半導体,LONG,59000.0,59360.0,58910.0,0.61,-0.758,-0.798,-75809.0,-79809.0,-1.146,False
2026-01-15,2026,1,3,6861.T,キーエンス,半導体,LONG,58770.0,59900.0,60500.0,1.923,1.002,0.962,100167.0,96167.0,-0.15,True
2026-01-16,2026,1,4,6861.T,キーエンス,半導体,LONG,60750.0,61270.0,61000.0,0.856,-0.441,-0.481,-44067.0,-48067.0,-0.816,False
2026-01-20,2026,1,1,6861.T,キーエンス,半導体,SHORT,60550.0,59980.0,60160.0,-0.941,-0.299,-0.339,-29920.0,-33920.0,-0.876,False
2026-01-21,2026,1,2,6861.T,キーエンス,半導体,SHORT,59220.0,58970.0,59110.0,-0.422,-0.237,-0.277,-23685.0,-27685.0,-1.107,False
2026-01-22,2026,1,3,6861.T,キーエンス,半導体,SHORT,60000.0,59730.0,59420.0,-0.45,0.522,0.482,52171.0,48171.0,-0.234,True
2026-01-23,2026,1,4,6861.T,キーエンス,半導体,LONG,60310.0,60580.0,60420.0,0.448,-0.264,-0.304,-26411.0,-30411.0,-0.545,False
2026-01-26,2026,1,0,6861.T,キーエンス,半導体,LONG,58000.0,58530.0,58260.0,0.914,-0.461,-0.501,-46130.0,-50130.0,-0.513,False
2026-01-29,2026,1,3,6861.T,キーエンス,半導体,SHORT,58800.0,58440.0,58580.0,-0.612,-0.239,-0.279,-23899.0,-27899.0,-0.29,False
2026-01-30,2026,1,4,6861.T,キーエンス,半導体,SHORT,56780.0,56280.0,56390.0,-0.881,-0.195,-0.235,-19507.0,-23507.0,-0.863,False
2026-02-02,2026,2,0,6861.T,キーエンス,半導体,SHORT,56940.0,55710.0,55930.0,-2.16,-0.393,-0.433,-39335.0,-43335.0,-1.607,False
2026-02-04,2026,2,2,6861.T,キーエンス,半導体,SHORT,56190.0,55440.0,55050.0,-1.335,0.708,0.668,70845.0,66845.0,-0.09,True
2026-02-05,2026,2,3,6861.T,キーエンス,半導体,LONG,51550.0,52860.0,53310.0,2.541,0.851,0.811,85131.0,81131.0,-0.095,True
2026-02-06,2026,2,4,6861.T,キーエンス,半導体,SHORT,53500.0,53020.0,53630.0,-0.897,-1.137,-1.177,-113742.0,-117742.0,-1.523,False
2026-02-09,2026,2,0,6861.T,キーエンス,半導体,LONG,54580.0,55090.0,55420.0,0.934,0.599,0.559,59902.0,55902.0,-0.327,True
2026-02-12,2026,2,3,6861.T,キーエンス,半導体,LONG,57630.0,57980.0,57590.0,0.607,-0.673,-0.713,-67265.0,-71265.0,-0.966,False
2026-02-16,2026,2,0,6861.T,キーエンス,半導体,LONG,56150.0,57010.0,58110.0,1.532,1.929,1.889,192949.0,188949.0,-0.14,True
2026-02-17,2026,2,1,6861.T,キーエンス,半導体,LONG,57680.0,58290.0,58110.0,1.058,-0.309,-0.349,-30880.0,-34880.0,-0.549,False
2026-02-19,2026,2,3,6861.T,キーエンス,半導体,LONG,58270.0,59110.0,59880.0,1.442,1.303,1.263,130266.0,126266.0,-0.22,True
