sym,ma,slope_filter,fwd,n_event,event_mean_pct,event_wr,event_t,n_base,base_mean_pct,base_wr,edge_pct
6920.T,25,all,20,63,9.654366880117584,63.49206349206349,4.357767326151545,124,11.18582623942501,79.03225806451613,-1.5314593593074264
6920.T,25,up,1,32,1.4588081471430183,65.625,2.5454590287594967,63,-0.40640780837296714,46.03174603174603,1.8652159555159855
6920.T,25,up,5,32,6.8650739468394395,90.625,6.5455904641263025,62,-0.5982053654591453,46.774193548387096,7.463279312298585
6920.T,25,up,10,32,13.653092103048929,90.625,8.138588519621523,62,1.317093653747701,56.451612903225815,12.335998449301227
6920.T,25,up,20,25,17.548171247199384,88.0,6.246091401809125,61,14.33462804006546,80.32786885245902,3.213543207133924
6920.T,50,all,1,22,0.28156728278605697,59.09090909090909,0.4428833512588548,153,0.4058942980489639,50.326797385620914,-0.1243270152629069
6920.T,50,all,5,22,1.1998614945909762,54.54545454545454,0.9112288298106915,152,1.924463235686923,59.86842105263158,-0.7246017410959467
6920.T,50,all,10,22,7.4215377617005185,63.63636363636363,3.087808924609379,152,4.515376266108941,69.07894736842105,2.9061614955915775
6920.T,50,all,20,16,4.12360371828339,68.75,1.3269629582974853,150,12.769889242550523,77.33333333333333,-8.646285524267132
6920.T,50,up,1,16,-0.24807853844961564,43.75,-0.3019946769571056,101,0.33773186794763355,50.495049504950494,-0.5858104063972491
6920.T,50,up,5,16,1.2264475770322942,50.0,0.6828183000974917,100,1.7890234673496885,57.99999999999999,-0.5625758903173943
6920.T,50,up,10,16,8.295198599233592,68.75,2.8458638451410696,100,4.348120129602699,70.0,3.9470784696308927
6920.T,50,up,20,10,6.879095230788293,80.0,2.1610203906239738,100,15.870607263328889,88.0,-8.991512032540596
6920.T,75,all,1,31,0.94055740421877,54.83870967741935,1.7621811793922604,131,0.27594540556898206,50.38167938931297,0.6646119986497879
6920.T,75,all,5,31,2.932872211962599,67.74193548387096,3.257849423750965,130,1.5297260616501611,57.692307692307686,1.403146150312438
6920.T,75,all,10,31,8.703908529292637,80.64516129032258,4.746202726304673,130,4.240923651789985,66.92307692307692,4.4629848775026515
6920.T,75,all,20,29,17.028575394609604,100.0,7.677829279580174,124,12.922684153569982,79.03225806451613,4.105891241039622
6920.T,75,up,1,30,0.9941471454080845,56.666666666666664,1.8106486865659552,87,0.30173698739524063,51.724137931034484,0.6924101580128439
6920.T,75,up,5,30,2.789529750114161,66.66666666666666,3.0357310335546077,86,2.3008060650688114,58.139534883720934,0.4887236850453496
6920.T,75,up,10,30,8.8758272031155,80.0,4.701925784456217,86,5.79124032949726,69.76744186046511,3.0845868736182407
6920.T,75,up,20,28,17.273075077643416,100.0,7.560800780811145,80,14.270902268949031,83.75,3.002172808694384
6920.T,100,all,1,21,1.6054843125979583,57.14285714285714,1.7487137819555152,119,0.2916995749464709,51.26050420168067,1.3137847376514875
6920.T,100,all,5,21,4.604741457716844,76.19047619047619,2.9992327951780156,118,2.2294502292435467,61.016949152542374,2.375291228473297
6920.T,100,all,10,21,8.045066767840284,95.23809523809523,4.53195989396409,118,6.503683369357931,71.1864406779661,1.5413833984823535
6920.T,100,all,20,21,18.291439678062105,100.0,6.495813479201169,110,15.409168204749548,87.27272727272727,2.8822714733125565
6920.T,100,up,1,10,1.9364409032595917,60.0,1.1426442212757395,105,0.27110751115140413,51.42857142857142,1.6653333921081876
6920.T,100,up,5,10,3.6641565122200923,60.0,1.298551627573232,104,1.9880969178710364,59.61538461538461,1.676059594349056
6920.T,100,up,10,10,11.73292607830108,100.0,3.940739266604112,104,6.000594594625882,69.23076923076923,5.732331483675198
6920.T,100,up,20,10,17.678974853613948,100.0,3.848918530670393,96,14.879128443019829,86.45833333333334,2.799846410594119
