sym,time,th,N,mean,wr,pf,sharpe,t
6501.T,11:00,50,112,2.5044928069116907,51.78571428571429,1.0584873637190042,0.3245496132544059,0.21636640883627056
6501.T,11:00,80,54,22.919479583702135,59.25925925925925,1.5851586181789852,2.719074933068507,1.2586871129112644
6501.T,11:00,120,24,30.356821844459684,54.166666666666664,1.8043295178417595,3.4073842322720456,1.0515416032951745
6501.T,11:30,20,193,4.676002914710972,57.51295336787565,1.1339952451731994,0.7220273800101764,0.6318762773666502
6501.T,11:30,30,166,4.468790927410959,57.831325301204814,1.1282563514838506,0.6916598597494754,0.5613663109011395
6501.T,11:30,50,108,10.925869715715026,58.333333333333336,1.3203291469850464,1.5494727298039657,1.0143680102280759
6501.T,11:30,80,64,20.11827146779127,60.9375,1.5587547334502883,2.582222694534197,1.301317919909446
6501.T,11:30,120,32,26.238820712727538,62.5,1.7044245439401473,3.0296756207053237,1.0796198253086666
6501.T,13:30,20,190,-8.805866205427035,46.31578947368421,0.6981088828863007,-2.135530152080253,-1.8543095619462162
6501.T,13:30,30,153,-6.963657023564635,47.05882352941176,0.7563164410015133,-1.6665359962297823,-1.298554386539166
6501.T,13:30,50,106,-4.171228548764815,49.056603773584904,0.8526551089727035,-0.9784189781325269,-0.6345670685706297
6501.T,13:30,80,58,-8.418671005289722,48.275862068965516,0.7423041261991797,-1.8479217726502764,-0.8865379044404301
6501.T,13:30,120,26,-17.434705580870258,42.30769230769231,0.5815702375900654,-3.4178532331911162,-1.0978419285387018
6501.T,14:00,20,190,-5.536953639863661,45.78947368421053,0.7974647457337968,-1.3496538806104943,-1.1719226224438746
6501.T,14:00,30,165,-7.628259785692868,43.63636363636363,0.7315975525956337,-1.8232269886519135,-1.4753071345614295
6501.T,14:00,50,107,-3.6208964442005604,45.794392523364486,0.8609338798062366,-0.8536929114963943,-0.5562798050652085
6501.T,14:00,80,58,-6.212799180006577,43.103448275862064,0.775641219172338,-1.4833883481026122,-0.7116535001977721
6501.T,14:00,120,32,-18.84160878822534,31.25,0.5133377163658274,-3.8107281698416524,-1.35794659101672
7011.T,9:30,20,186,-12.027344273794982,45.16129032258064,0.8317978285877924,-1.1799329278655464,-1.0137095143944646
7011.T,9:30,30,152,-7.47248984865319,46.71052631578947,0.8895079240452937,-0.7536909132400945,-0.5853488950451461
7011.T,9:30,50,100,-6.058231109394516,48.0,0.9137382885805779,-0.5878519963536716,-0.3703119500153961
7011.T,9:30,80,40,25.659104179059124,55.00000000000001,1.4526031414770195,2.5005930682969635,0.996260125177268
7011.T,10:00,20,196,-0.25861907550750013,43.87755102040816,0.9954397851508474,-0.027304113017962473,-0.024079964271576652
7011.T,10:00,30,162,4.143806062138934,45.67901234567901,1.0718202576394527,0.41898966934265336,0.3359390981309807
7011.T,10:00,50,116,9.431036588061703,43.96551724137931,1.164765692853805,0.9021154113900943,0.6120555303232984
7011.T,10:00,80,51,-13.063519853207959,41.17647058823529,0.8170810924322187,-1.219966392744982,-0.5488234817951864
7011.T,10:00,120,21,-26.661082246345625,38.095238095238095,0.7096646088000996,-2.1233347105317346,-0.6129539333525865
7011.T,11:00,20,187,3.1369286142950847,45.98930481283423,1.068456079697385,0.3669248845430261,0.31608049668998656
7011.T,11:00,30,160,2.9452480591329833,45.0,1.0628377589663662,0.3341101987102827,0.26622537877928604
7011.T,11:00,50,118,6.811978924168388,44.91525423728814,1.139578342543024,0.703286203831341,0.48125231465508433
7011.T,11:00,80,74,1.0953325894930708,41.891891891891895,1.0225197265573907,0.11866356512282576,0.06430325860336324
7011.T,11:00,120,31,35.515894926250496,51.61290322580645,1.9871530145014262,3.595647537260438,1.2611237077557325
